Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
15,734,16,2023-11-24,MIL,,WAS,W 131-128,*,37:13,11,19,.579,0,0,,11,19,.579,.579,9,12,.750,3,6,9,3,3,1,3,2,31,26.8,-10
16,735,17,2023-11-26,MIL,,POR,W 108-102,*,38:49,11,21,.524,0,1,.000,11,20,.550,.524,11,18,.611,6,10,16,6,1,3,4,5,33,28.4,9
17,736,18,2023-11-28,MIL,@,MIA,W 131-124,*,39:30,11,16,.688,1,2,.500,10,14,.714,.719,10,13,.769,2,8,10,5,3,1,4,3,33,30.8,18
18,737,19,2023-11-30,MIL,@,CHI,L 113-120 (OT),*,38:52,11,17,.647,0,1,.000,11,16,.688,.647,4,4,1.000,6,8,14,5,2,5,5,5,26,27.1,-8
19,738,20,2023-12-02,MIL,,ATL,W 132-121,*,36:19,14,20,.700,0,1,.000,14,19,.737,.700,4,5,.800,2,9,11,10,2,1,5,1,32,31.6,8
20,739,21,2023-12-05,MIL,,NYK,W 146-122,*,33:49,15,22,.682,1,1,1.000,14,21,.667,.705,4,9,.444,3,5,8,10,3,0,4,3,35,32.0,19
21,740,22,2023-12-07,MIL,,IND,L 119-128,*,40:30,13,19,.684,0,1,.000,13,18,.722,.684,11,13,.846,1,9,10,2,0,2,1,3,37,32.1,-5
22,741,23,2023-12-11,MIL,,CHI,W 133-129 (OT),*,40:57,9,13,.692,0,0,,9,13,.692,.692,14,18,.778,1,11,12,6,2,0,2,2,32,32.3,13
23,742,24,2023-12-13,MIL,,IND,W 140-126,*,37:13,20,28,.714,0,3,.000,20,25,.800,.714,24,32,.750,3,11,14,3,4,1,4,1,64,57.0,29
24,743,25,2023-12-16,MIL,,DET,W 146-114,*,25:47,7,9,.778,0,0,,7,9,.778,.778,8,13,.615,1,7,8,6,1,0,0,1,22,24.1,22
25,744,26,2023-12-17,MIL,,HOU,W 128-119,*,39:10,10,22,.455,1,3,.333,9,19,.474,.477,5,11,.455,6,11,17,3,0,0,6,3,26,14.6,11
26,745,27,2023-12-19,MIL,,SAS,W 132-119,*,33:36,4,12,.333,0,2,.000,4,10,.400,.333,3,6,.500,2,12,14,16,2,1,3,1,11,18.5,13
27,746,28,2023-12-21,MIL,,ORL,W 118-114,*,37:18,11,25,.440,0,3,.000,11,22,.500,.440,15,19,.789,2,8,10,6,0,2,5,4,37,25.1,9
28,747,29,2023-12-23,MIL,@,NYK,W 130-111,*,32:21,11,17,.647,0,0,,11,17,.647,.647,6,8,.750,2,5,7,7,1,1,5,4,28,22.6,3
29,748,30,2023-12-25,MIL,@,NYK,L 122-129,*,38:39,13,24,.542,1,2,.500,12,22,.545,.563,5,9,.556,5,8,13,6,1,2,2,4,32,27.7,-5
30,749,31,2023-12-27,MIL,@,BRK,W 144-122,*,30:27,10,12,.833,0,0,,10,12,.833,.833,12,17,.706,2,8,10,8,0,2,2,2,32,33.6,8
31,750,32,2023-12-29,MIL,@,CLE,W 119-111,*,36:34,14,22,.636,0,1,.000,14,21,.667,.636,6,7,.857,2,14,16,5,1,0,3,2,34,30.1,12
32,751,33,2024-01-01,MIL,,IND,L 113-122,*,36:55,11,20,.550,0,3,.000,11,17,.647,.550,8,11,.727,3,15,18,11,1,2,4,3,30,30.7,3
33,752,34,2024-01-03,MIL,@,IND,L 130-142,*,35:43,8,13,.615,1,2,.500,7,11,.636,.654,9,13,.692,0,11,11,8,3,1,3,2,26,27.3,-12
34,753,35,2024-01-04,MIL,@,SAS,W 125-121,*,39:30,19,28,.679,2,3,.667,17,25,.680,.714,4,6,.667,3,11,14,7,2,1,1,3,44,42.0,11
35,754,36,2024-01-06,MIL,@,HOU,L 108-112,*,38:56,16,25,.640,1,2,.500,15,23,.652,.660,15,21,.714,3,14,17,2,0,1,2,4,48,39.3,-1
36,755,37,2024-01-08,MIL,,UTA,L 116-132,*,38:23,10,20,.500,0,2,.000,10,18,.556,.500,5,9,.556,4,6,10,11,0,0,4,5,25,19.7,-14
37,756,38,2024-01-11,MIL,,BOS,W 135-102,*,25:40,10,13,.769,0,0,,10,13,.769,.769,4,5,.800,5,7,12,6,1,1,4,2,24,25.2,38
38,757,39,2024-01-13,MIL,,GSW,W 129-118,*,36:39,13,22,.591,1,3,.333,12,19,.632,.614,6,8,.750,3,6,9,5,0,0,4,3,33,24.2,1
39,758,40,2024-01-14,MIL,,SAC,W 143-142 (OT),*,40:23,9,16,.563,0,2,.000,9,14,.643,.563,9,14,.643,1,9,10,10,3,0,4,4,27,25.2,-13
39,,41,2024-01-17,MIL,@,CLE,L 95-135,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,759,42,2024-01-20,MIL,@,DET,W 141-135,*,38:08,10,16,.625,0,1,.000,10,15,.667,.625,11,22,.500,3,7,10,9,2,1,5,1,31,27.2,13
41,760,43,2024-01-22,MIL,@,DET,W 122-113,*,35:33,11,25,.440,1,5,.200,10,20,.500,.460,8,12,.667,3,14,17,10,3,2,2,3,31,30.8,12
42,761,44,2024-01-24,MIL,,CLE,W 126-116,*,34:33,16,24,.667,1,1,1.000,15,23,.652,.688,2,3,.667,2,16,18,10,0,2,2,3,35,35.6,11
43,762,45,2024-01-26,MIL,,CLE,L 100-112,*,35:47,9,13,.692,0,0,,9,13,.692,.692,4,9,.444,2,9,11,9,1,1,6,5,22,18.6,8
44,763,46,2024-01-27,MIL,,NOP,W 141-117,*,28:55,11,16,.688,1,1,1.000,10,15,.667,.719,7,11,.636,1,11,12,4,2,0,1,3,30,28.2,23
45,764,47,2024-01-29,MIL,@,DEN,L 107-113,*,36:55,11,19,.579,1,1,1.000,10,18,.556,.605,6,11,.545,2,10,12,4,1,1,2,4,29,23.4,-3
46,765,48,2024-01-31,MIL,@,POR,L 116-119,*,37:46,10,16,.625,0,2,.000,10,14,.714,.625,7,11,.636,3,5,8,4,3,1,6,5,27,20.3,6
47,766,49,2024-02-03,MIL,@,DAL,W 129-117,*,40:10,20,28,.714,2,5,.400,18,23,.783,.750,6,10,.600,1,5,6,10,5,1,1,3,48,47.5,15
48,767,50,2024-02-04,MIL,@,UTA,L 108-123,*,39:36,11,15,.733,0,2,.000,11,13,.846,.733,11,15,.733,2,5,7,13,0,1,5,3,33,31.8,-8
49,768,51,2024-02-06,MIL,@,PHO,L 106-114,*,38:36,13,24,.542,1,3,.333,12,21,.571,.563,7,13,.538,4,6,10,6,0,0,5,5,34,21.8,1
50,769,52,2024-02-08,MIL,,MIN,L 105-129,*,27:21,7,14,.500,0,2,.000,7,12,.583,.500,3,7,.429,1,2,3,7,1,0,3,1,17,12.2,-18
51,770,53,2024-02-09,MIL,,CHO,W 120-84,*,23:39,5,10,.500,0,1,.000,5,9,.556,.500,5,7,.714,1,13,14,3,1,1,0,5,15,15.6,28
52,771,54,2024-02-12,MIL,,DEN,W 112-95,*,30:24,14,19,.737,0,0,,14,19,.737,.737,8,14,.571,4,14,18,5,3,2,2,2,36,38.0,18
53,772,55,2024-02-13,MIL,,MIA,L 97-123,*,33:38,11,18,.611,1,2,.500,10,16,.625,.639,0,0,,2,9,11,8,0,2,5,0,23,20.9,-23
54,773,56,2024-02-15,MIL,@,MEM,L 110-113,*,36:37,15,17,.882,0,0,,15,17,.882,.882,5,9,.556,0,4,4,12,0,0,1,5,35,34.1,-14
55,774,57,2024-02-23,MIL,@,MIN,W 112-107,*,41:11,9,13,.692,1,1,1.000,8,12,.667,.731,14,21,.667,4,9,13,5,1,0,3,1,33,31.3,1
56,775,58,2024-02-25,MIL,@,PHI,W 119-98,*,35:45,10,17,.588,1,2,.500,9,15,.600,.618,9,12,.750,1,11,12,9,0,1,6,1,30,25.5,14
57,776,59,2024-02-27,MIL,,CHO,W 123-85,*,24:15,8,13,.615,1,1,1.000,7,12,.583,.654,7,8,.875,3,5,8,1,0,0,1,1,24,20.6,25
58,777,60,2024-02-29,MIL,@,CHO,W 111-99,*,33:27,10,15,.667,2,2,1.000,8,13,.615,.733,2,3,.667,2,8,10,5,0,0,1,3,24,22.2,16
59,778,61,2024-03-01,MIL,@,CHI,W 113-97,*,37:19,16,22,.727,2,3,.667,14,19,.737,.773,12,16,.750,5,11,16,6,1,1,1,3,46,45.9,6
59,,62,2024-03-04,MIL,,LAC,W 113-106,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,779,63,2024-03-06,MIL,@,GSW,L 90-125,*,32:34,8,15,.533,1,3,.333,7,12,.583,.567,6,9,.667,2,5,7,6,0,1,2,1,23,19.9,-6
61,780,64,2024-03-08,MIL,@,LAL,L 122-123,*,38:41,14,23,.609,1,3,.333,13,20,.650,.630,5,7,.714,2,12,14,12,1,1,4,2,34,33.0,-4
62,781,65,2024-03-10,MIL,@,LAC,W 124-117,*,38:37,12,24,.500,0,2,.000,12,22,.545,.500,10,15,.667,0,7,7,10,1,1,3,3,34,26.6,19
63,782,66,2024-03-12,MIL,@,SAC,L 94-129,*,32:53,10,17,.588,0,2,.000,10,15,.667,.588,10,14,.714,1,12,13,4,1,0,4,3,30,23.4,-18
64,783,67,2024-03-14,MIL,,PHI,W 114-105,*,36:56,9,12,.750,0,0,,9,12,.750,.750,14,18,.778,4,7,11,7,1,0,7,4,32,27.8,-4
64,,68,2024-03-17,MIL,,PHO,W 140-129,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,,69,2024-03-20,MIL,@,BOS,L 119-122,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,784,70,2024-03-21,MIL,,BRK,W 115-108,*,34:55,9,19,.474,1,2,.500,8,17,.471,.500,2,4,.500,3,6,9,5,0,2,2,3,21,16.1,5
66,785,71,2024-03-24,MIL,,OKC,W 118-93,*,33:39,13,18,.722,0,0,,13,18,.722,.722,4,6,.667,8,11,19,4,0,1,3,3,30,30.0,7
67,786,72,2024-03-26,MIL,,LAL,L 124-128 (2OT),*,46:25,14,25,.560,0,1,.000,14,24,.583,.560,1,6,.167,8,13,21,11,2,3,7,3,29,28.2,-13
68,787,73,2024-03-28,MIL,@,NOP,L 100-107,*,39:11,15,22,.682,0,2,.000,15,20,.750,.682,5,11,.455,3,11,14,4,0,0,2,5,35,27.4,-2
69,788,74,2024-03-30,MIL,@,ATL,W 122-113,*,37:41,12,22,.545,0,1,.000,12,21,.571,.545,12,16,.750,4,12,16,8,3,1,3,2,36,35.7,8
70,789,75,2024-04-02,MIL,@,WAS,L 113-117,*,36:19,15,21,.714,0,0,,15,21,.714,.714,5,9,.556,3,12,15,10,0,0,2,2,35,34.6,2
71,790,76,2024-04-03,MIL,,MEM,L 101-111,*,32:12,10,23,.435,0,4,.000,10,19,.526,.435,1,3,.333,1,6,7,8,1,5,3,4,21,16.1,3
71,,77,2024-04-05,MIL,,TOR,L 111-117,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
72,791,78,2024-04-07,MIL,,NYK,L 109-122,*,38:32,10,20,.500,0,1,.000,10,19,.526,.500,8,11,.727,3,12,15,8,1,2,4,2,28,25.7,-5
73,792,79,2024-04-09,MIL,,BOS,W 104-91,*,28:36,7,11,.636,0,0,,7,11,.636,.636,1,2,.500,3,5,8,7,1,2,4,1,15,16.2,17
73,,80,2024-04-10,MIL,,ORL,W 117-99,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
73,,81,2024-04-12,MIL,@,OKC,L 107-125,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
73,,82,2024-04-14,MIL,@,ORL,L 88-113,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
,,,,,,,45-28,73,2573,837,1369,.611,34,124,.274,803,1245,.645,.624,514,782,.657,196,645,841,476,87,79,250,210,2222,26.9,339
