Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
18,546,19,2021-01-30,MIL,@,CHO,L 114-126,*,39:24,12,19,.632,0,4,.000,12,15,.800,.632,10,18,.556,2,16,18,9,1,1,3,1,34,33.1,0
19,547,20,2021-02-01,MIL,,POR,W 134-106,*,25:46,8,11,.727,0,0,,8,11,.727,.727,2,3,.667,1,3,4,6,0,1,1,3,18,17.4,25
20,548,21,2021-02-03,MIL,,IND,W 130-110,*,30:38,7,8,.875,0,0,,7,8,.875,.875,7,8,.875,2,12,14,10,2,1,4,0,21,28.5,30
21,549,22,2021-02-05,MIL,@,CLE,W 123-105,*,33:20,13,25,.520,1,3,.333,12,22,.545,.540,6,8,.750,2,10,12,4,1,4,3,3,33,26.7,15
22,550,23,2021-02-06,MIL,@,CLE,W 124-99,*,31:49,8,15,.533,1,4,.250,7,11,.636,.567,7,11,.636,0,11,11,5,0,0,3,4,24,17.3,6
23,551,24,2021-02-08,MIL,@,DEN,W 125-112,*,34:18,11,23,.478,2,5,.400,9,18,.500,.522,6,8,.750,2,7,9,0,0,3,2,1,30,20.7,7
24,552,25,2021-02-10,MIL,@,PHO,L 124-125,*,37:55,15,23,.652,0,4,.000,15,19,.789,.652,17,21,.810,2,9,11,5,1,0,2,2,47,41.1,-3
25,553,26,2021-02-12,MIL,@,UTA,L 115-129,*,38:53,12,20,.600,1,2,.500,11,18,.611,.625,4,6,.667,2,13,15,6,2,2,3,5,29,26.9,-8
26,554,27,2021-02-14,MIL,@,OKC,L 109-114,*,35:56,10,18,.556,1,3,.333,9,15,.600,.583,3,3,1.000,4,13,17,10,3,3,5,4,24,27.6,4
27,555,28,2021-02-16,MIL,,TOR,L 113-124,*,37:17,11,20,.550,2,4,.500,9,16,.563,.600,10,14,.714,0,10,10,8,5,2,5,2,34,32.0,-9
28,556,29,2021-02-18,MIL,,TOR,L 96-110,*,37:05,8,20,.400,0,4,.000,8,16,.500,.400,7,13,.538,1,11,12,8,2,0,5,6,23,14.0,-8
29,557,30,2021-02-19,MIL,,OKC,W 98-85,*,35:45,10,20,.500,1,5,.200,9,15,.600,.525,8,10,.800,2,17,19,8,1,3,3,2,29,29.6,23
30,558,31,2021-02-21,MIL,,SAC,W 128-115,*,33:29,9,19,.474,1,2,.500,8,17,.471,.500,19,24,.792,5,13,18,4,1,0,6,4,38,29.9,29
31,559,32,2021-02-23,MIL,,MIN,W 139-112,*,29:09,13,18,.722,1,3,.333,12,15,.800,.750,10,13,.769,1,7,8,8,2,2,3,1,37,36.8,21
32,560,33,2021-02-25,MIL,,NOP,W 129-125,*,37:52,14,27,.519,2,5,.400,12,22,.545,.556,8,10,.800,2,8,10,4,0,1,1,0,38,30.2,-2
33,561,34,2021-02-28,MIL,,LAC,W 105-100,*,39:55,15,27,.556,2,7,.286,13,20,.650,.593,4,6,.667,4,10,14,5,1,4,4,2,36,30.6,4
34,562,35,2021-03-02,MIL,,DEN,L 97-128,*,32:59,10,15,.667,0,3,.000,10,12,.833,.667,7,10,.700,0,8,8,3,1,2,3,4,27,21.6,-5
35,563,36,2021-03-04,MIL,@,MEM,W 112-111,*,36:14,10,19,.526,1,1,1.000,9,18,.500,.553,5,9,.556,2,9,11,8,2,1,4,4,26,21.9,9
36,564,37,2021-03-11,MIL,,NYK,W 134-101,*,29:23,8,12,.667,1,1,1.000,7,11,.636,.708,7,7,1.000,3,7,10,10,1,1,3,2,24,27.9,34
37,565,38,2021-03-13,MIL,@,WAS,W 125-119,*,36:11,12,19,.632,2,4,.500,10,15,.667,.684,7,8,.875,2,9,11,11,1,1,4,3,33,32.4,18
38,566,39,2021-03-15,MIL,@,WAS,W 133-122,*,35:43,12,19,.632,1,2,.500,11,17,.647,.658,6,6,1.000,2,13,15,10,3,1,3,3,31,34.3,21
39,567,40,2021-03-17,MIL,@,PHI,W 109-105 (OT),*,42:51,13,22,.591,1,5,.200,12,17,.706,.614,5,8,.625,1,14,15,5,0,0,6,3,32,21.8,5
40,568,41,2021-03-20,MIL,,SAS,W 120-113,*,33:40,9,18,.500,2,5,.400,7,13,.538,.556,6,7,.857,1,8,9,15,0,0,3,2,26,26.4,21
40,,42,2021-03-22,MIL,,IND,W 140-113,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,569,43,2021-03-24,MIL,,BOS,W 121-119,*,32:53,4,11,.364,1,3,.333,3,8,.375,.409,4,7,.571,0,8,8,7,1,1,5,2,13,8.9,6
42,570,44,2021-03-26,MIL,,BOS,L 114-122,*,27:18,6,12,.500,1,3,.333,5,9,.556,.542,3,6,.500,3,5,8,5,0,0,2,3,16,12.7,-16
42,,45,2021-03-27,MIL,,NYK,L 96-102,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
43,571,46,2021-03-29,MIL,@,LAC,L 105-129,*,33:44,10,21,.476,2,5,.400,8,16,.500,.524,10,12,.833,1,5,6,3,0,1,2,1,32,23.1,-31
44,572,47,2021-03-31,MIL,@,LAL,W 112-97,*,35:30,8,13,.615,1,1,1.000,7,12,.583,.654,8,10,.800,2,8,10,4,0,3,9,2,25,17.2,11
45,573,48,2021-04-02,MIL,@,POR,W 127-109,*,33:05,18,21,.857,0,3,.000,18,18,1.000,.857,11,13,.846,1,11,12,2,1,3,4,2,47,42.4,17
45,,49,2021-04-03,MIL,@,SAC,W 129-128,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,,50,2021-04-06,MIL,@,GSW,L 121-122,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,,51,2021-04-08,MIL,@,DAL,L 101-116,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,,52,2021-04-09,MIL,,CHO,L 119-127,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,,53,2021-04-11,MIL,@,ORL,W 124-87,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,,54,2021-04-14,MIL,@,MIN,W 130-105,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,574,55,2021-04-15,MIL,@,ATL,W 120-109,*,24:52,7,12,.583,1,2,.500,6,10,.600,.625,0,2,.000,0,5,5,2,3,0,1,0,15,13.5,2
47,575,56,2021-04-17,MIL,,MEM,L 115-128,*,29:12,10,18,.556,0,3,.000,10,15,.667,.556,8,12,.667,3,8,11,8,0,0,4,0,28,23.9,-5
48,576,57,2021-04-19,MIL,,PHO,L 127-128 (OT),*,35:11,12,22,.545,0,1,.000,12,21,.571,.545,9,10,.900,0,8,8,2,1,1,3,3,33,23.3,-3
49,577,58,2021-04-22,MIL,,PHI,W 124-117,*,35:26,8,15,.533,1,2,.500,7,13,.538,.567,10,18,.556,2,14,16,6,2,1,3,2,27,25.2,25
50,578,59,2021-04-24,MIL,,PHI,W 132-94,*,23:43,9,12,.750,1,3,.333,8,9,.889,.792,5,10,.500,1,13,14,7,2,1,4,2,24,24.6,18
51,579,60,2021-04-25,MIL,@,ATL,L 104-111,*,35:20,11,17,.647,1,3,.333,10,14,.714,.676,8,10,.800,0,14,14,4,1,2,2,3,31,28.9,-10
52,580,61,2021-04-27,MIL,@,CHO,W 114-104,*,37:28,11,19,.579,2,4,.500,9,15,.600,.632,5,5,1.000,1,11,12,8,3,1,4,4,29,27.8,8
53,581,62,2021-04-29,MIL,@,HOU,L 136-143,*,00:46,0,0,,0,0,,0,0,,,1,2,.500,0,0,0,1,1,0,0,0,1,2.3,3
53,,63,2021-04-30,MIL,@,CHI,W 108-98,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
54,582,64,2021-05-02,MIL,,BRK,W 117-114,*,35:40,21,36,.583,4,8,.500,17,28,.607,.639,3,6,.500,1,7,8,4,1,3,1,2,49,37.9,5
55,583,65,2021-05-04,MIL,,BRK,W 124-118,*,37:25,11,30,.367,4,12,.333,7,18,.389,.433,10,12,.833,2,10,12,4,1,0,5,3,36,20.6,8
56,584,66,2021-05-05,MIL,,WAS,W 135-134,*,29:40,8,15,.533,0,2,.000,8,13,.615,.533,7,8,.875,2,7,9,8,0,2,6,6,23,17.4,-1
57,585,67,2021-05-07,MIL,,HOU,W 141-133,*,28:34,8,11,.727,0,3,.000,8,8,1.000,.727,1,2,.500,0,11,11,7,2,1,1,3,17,20.8,5
58,586,68,2021-05-10,MIL,@,SAS,L 125-146,*,29:20,11,16,.688,0,2,.000,11,14,.786,.688,6,7,.857,0,3,3,4,0,0,0,4,28,22.9,-22
59,587,69,2021-05-11,MIL,,ORL,W 114-102,*,32:16,11,18,.611,0,3,.000,11,15,.733,.611,5,8,.625,2,10,12,5,3,0,2,5,27,24.5,14
60,588,70,2021-05-13,MIL,@,IND,W 142-133,*,35:05,14,18,.778,1,1,1.000,13,17,.765,.806,11,16,.688,3,12,15,6,1,0,1,1,40,40.5,1
61,589,71,2021-05-15,MIL,,MIA,W 122-108,*,33:39,6,12,.500,1,3,.333,5,9,.556,.542,2,6,.333,0,9,9,4,0,1,1,1,15,12.2,19
61,,72,2021-05-16,MIL,@,CHI,L 112-118,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
,,,,,,,40-21,61,2011,626,1100,.569,67,221,.303,559,879,.636,.600,398,581,.685,97,574,671,357,72,73,207,168,1717,24.0,409
