Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
11,,13,2023-11-16,GSW,,OKC,L 109-128,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,894,14,2023-11-18,GSW,,OKC,L 123-130 (OT),*,40:16,8,21,.381,5,11,.455,3,10,.300,.500,4,4,1.000,0,7,7,3,0,0,2,2,25,14.9,0
13,895,15,2023-11-20,GSW,,HOU,W 121-116,*,34:47,8,14,.571,5,9,.556,3,5,.600,.750,11,12,.917,0,5,5,1,0,0,4,2,32,22.4,-3
14,896,16,2023-11-22,GSW,@,PHO,L 115-123,*,27:42,6,15,.400,1,8,.125,5,7,.714,.433,3,3,1.000,0,3,3,6,0,0,2,2,16,10.2,-17
15,897,17,2023-11-24,GSW,,SAS,W 118-112,*,34:49,11,20,.550,7,14,.500,4,6,.667,.725,6,6,1.000,0,3,3,6,1,0,6,2,35,24.7,4
16,898,18,2023-11-28,GSW,@,SAC,L 123-124,*,37:03,8,20,.400,4,12,.333,4,8,.500,.500,9,9,1.000,3,7,10,6,0,1,5,5,29,20.3,7
17,899,19,2023-11-30,GSW,,LAC,W 120-114,*,33:00,8,15,.533,3,9,.333,5,6,.833,.633,7,9,.778,0,7,7,8,1,1,2,2,26,24.5,-4
18,900,20,2023-12-02,GSW,@,LAC,L 112-113,*,36:36,7,18,.389,4,9,.444,3,9,.333,.500,4,4,1.000,1,3,4,11,0,0,2,0,22,19.5,2
19,901,21,2023-12-06,GSW,,POR,W 110-106,*,34:28,8,18,.444,5,13,.385,3,5,.600,.583,10,11,.909,0,5,5,1,0,0,4,2,31,18.6,4
20,902,22,2023-12-08,GSW,@,OKC,L 136-138 (OT),*,40:21,10,20,.500,6,12,.500,4,8,.500,.650,8,8,1.000,0,6,6,3,1,0,3,0,34,25.9,-5
21,903,23,2023-12-12,GSW,@,PHO,L 116-119,*,32:04,8,24,.333,4,15,.267,4,9,.444,.417,4,4,1.000,0,5,5,4,3,0,1,2,24,15.9,-15
22,904,24,2023-12-14,GSW,@,LAC,L 113-121,*,34:02,5,17,.294,3,13,.231,2,4,.500,.382,4,4,1.000,0,4,4,4,0,0,1,3,17,8.9,-3
23,905,25,2023-12-16,GSW,,BRK,W 124-120,*,35:02,14,22,.636,6,8,.750,8,14,.571,.773,3,3,1.000,0,3,3,1,0,3,3,1,37,27.5,7
24,906,26,2023-12-17,GSW,@,POR,W 118-114,*,31:14,2,12,.167,0,8,.000,2,4,.500,.167,3,4,.750,0,2,2,8,1,1,4,1,7,2.5,14
25,907,27,2023-12-19,GSW,,BOS,W 132-126 (OT),*,38:18,11,21,.524,6,11,.545,5,10,.500,.667,5,5,1.000,0,3,3,6,0,0,4,5,33,21.8,8
26,908,28,2023-12-22,GSW,,WAS,W 129-118,*,26:54,9,18,.500,8,13,.615,1,5,.200,.722,4,5,.800,0,4,4,7,0,1,2,0,30,25.4,-1
27,909,29,2023-12-23,GSW,,POR,W 126-106,*,30:18,11,18,.611,2,7,.286,9,11,.818,.667,3,3,1.000,0,3,3,2,0,0,1,1,27,19.7,4
28,910,30,2023-12-25,GSW,@,DEN,L 114-120,*,34:20,7,21,.333,3,13,.231,4,8,.500,.405,1,1,1.000,1,1,2,4,1,1,3,4,18,7.0,-26
29,911,31,2023-12-28,GSW,,MIA,L 102-114,*,31:42,3,15,.200,2,8,.250,1,7,.143,.267,5,6,.833,0,4,4,5,2,1,1,1,13,9.3,-14
30,912,32,2023-12-30,GSW,,DAL,L 122-132,*,34:30,9,25,.360,6,15,.400,3,10,.300,.480,1,1,1.000,0,2,2,7,1,0,3,3,25,13.4,-6
31,913,33,2024-01-02,GSW,,ORL,W 121-115,*,35:14,12,20,.600,4,9,.444,8,11,.727,.700,8,11,.727,1,1,2,6,4,1,2,4,36,31.9,12
32,914,34,2024-01-04,GSW,,DEN,L 127-130,*,34:35,11,23,.478,5,12,.417,6,11,.545,.587,3,3,1.000,0,4,4,6,1,1,2,1,30,23.0,-1
33,915,35,2024-01-05,GSW,,DET,W 113-109,*,30:56,7,19,.368,4,12,.333,3,7,.429,.474,8,9,.889,0,6,6,4,1,1,4,0,26,17.4,0
34,916,36,2024-01-07,GSW,,TOR,L 118-133,*,29:51,2,14,.143,0,9,.000,2,5,.400,.143,5,5,1.000,0,1,1,6,0,0,2,3,9,1.3,-17
35,917,37,2024-01-10,GSW,,NOP,L 105-141,*,25:11,4,13,.308,3,8,.375,1,5,.200,.423,4,4,1.000,0,1,1,6,1,0,3,0,15,10.0,-4
36,918,38,2024-01-12,GSW,@,CHI,W 140-131,*,35:10,8,24,.333,6,15,.400,2,9,.222,.458,5,5,1.000,0,5,5,9,1,0,1,1,27,20.8,5
36,,39,2024-01-13,GSW,@,MIL,L 118-129,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,919,40,2024-01-15,GSW,@,MEM,L 107-116,*,32:44,11,20,.550,3,9,.333,8,11,.727,.625,1,1,1.000,1,3,4,8,2,1,5,4,26,19.7,-2
38,920,41,2024-01-24,GSW,,ATL,W 134-112,*,31:18,7,16,.438,5,8,.625,2,8,.250,.594,6,6,1.000,0,3,3,8,0,0,1,3,25,20.9,9
39,921,42,2024-01-25,GSW,,SAC,L 133-134,*,36:20,13,26,.500,6,14,.429,7,12,.583,.615,1,1,1.000,1,5,6,2,1,0,2,0,33,22.6,-8
40,922,43,2024-01-27,GSW,,LAL,L 144-145 (2OT),*,43:25,17,35,.486,9,21,.429,8,14,.571,.614,3,3,1.000,0,3,3,7,1,0,4,4,46,29.5,-2
41,923,44,2024-01-30,GSW,,PHI,W 119-107,*,35:12,12,17,.706,8,13,.615,4,4,1.000,.941,5,5,1.000,1,7,8,7,0,1,5,2,37,32.5,26
42,924,45,2024-02-02,GSW,@,MEM,W 121-101,*,32:16,6,16,.375,4,9,.444,2,7,.286,.500,4,4,1.000,0,6,6,6,1,0,3,1,20,14.8,12
43,925,46,2024-02-03,GSW,@,ATL,L 134-141 (OT),*,41:21,22,38,.579,10,23,.435,12,15,.800,.711,6,6,1.000,1,5,6,4,0,1,2,1,60,45.5,-1
44,926,47,2024-02-05,GSW,@,BRK,W 109-98,*,34:17,12,24,.500,4,11,.364,8,13,.615,.583,1,1,1.000,1,4,5,3,0,0,4,2,29,16.2,6
45,927,48,2024-02-07,GSW,@,PHI,W 127-104,*,24:36,2,7,.286,1,4,.250,1,3,.333,.357,4,4,1.000,0,3,3,1,0,1,4,2,9,2.4,13
46,928,49,2024-02-08,GSW,@,IND,W 131-109,*,30:06,15,22,.682,11,16,.688,4,6,.667,.932,1,2,.500,0,2,2,2,0,1,2,2,42,32.1,13
47,929,50,2024-02-10,GSW,,PHO,W 113-112,*,33:52,10,22,.455,9,16,.563,1,6,.167,.659,1,2,.500,1,8,9,6,1,0,3,0,30,23.5,10
48,930,51,2024-02-12,GSW,@,UTA,W 129-107,*,32:05,9,19,.474,7,16,.438,2,3,.667,.658,0,0,,0,6,6,10,3,1,1,1,25,26.4,30
49,931,52,2024-02-14,GSW,,LAC,L 125-130,*,34:39,15,31,.484,9,19,.474,6,12,.500,.629,2,2,1.000,1,3,4,5,0,0,4,3,41,25.2,-6
50,932,53,2024-02-15,GSW,@,UTA,W 140-137,*,35:28,4,14,.286,2,8,.250,2,6,.333,.357,6,8,.750,1,1,2,10,1,0,4,2,16,11.2,-2
51,933,54,2024-02-22,GSW,,LAL,W 128-110,*,31:47,12,24,.500,6,13,.462,6,11,.545,.625,2,2,1.000,0,1,1,8,3,0,1,1,32,27.5,25
52,934,55,2024-02-23,GSW,,CHO,W 97-84,*,31:14,5,14,.357,3,11,.273,2,3,.667,.464,2,2,1.000,0,2,2,5,1,0,4,1,15,7.9,10
53,935,56,2024-02-25,GSW,,DEN,L 103-119,*,32:10,6,19,.316,1,10,.100,5,9,.556,.342,7,8,.875,0,1,1,4,0,0,3,2,20,8.0,-22
54,936,57,2024-02-27,GSW,@,WAS,W 123-112,*,29:38,6,21,.286,4,16,.250,2,5,.400,.381,2,2,1.000,0,5,5,6,1,1,3,1,18,9.7,1
55,937,58,2024-02-29,GSW,@,NYK,W 110-99,*,31:34,11,26,.423,8,18,.444,3,8,.375,.577,1,1,1.000,2,9,11,1,1,0,3,0,31,20.0,20
56,938,59,2024-03-01,GSW,@,TOR,W 120-105,*,30:06,9,22,.409,7,15,.467,2,7,.286,.568,0,0,,2,4,6,6,0,0,4,2,25,15.2,12
57,939,60,2024-03-03,GSW,@,BOS,L 88-140,*,16:41,2,13,.154,0,9,.000,2,4,.500,.154,0,0,,0,1,1,3,0,0,2,0,4,-3.9,-29
58,940,61,2024-03-06,GSW,,MIL,W 125-90,*,30:46,10,18,.556,6,10,.600,4,8,.500,.722,3,4,.750,2,6,8,5,0,0,2,1,29,24.3,15
59,941,62,2024-03-07,GSW,,CHI,L 122-125,*,28:42,5,18,.278,3,12,.250,2,6,.333,.361,2,2,1.000,0,3,3,1,0,0,2,1,15,3.6,9
59,,63,2024-03-09,GSW,,SAS,L 113-126,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,,64,2024-03-11,GSW,@,SAS,W 112-102,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,,65,2024-03-13,GSW,@,DAL,L 99-109,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,942,66,2024-03-16,GSW,@,LAL,W 128-121,*,33:52,12,24,.500,3,10,.300,9,14,.643,.563,4,5,.800,1,5,6,5,2,0,1,0,31,25.3,4
61,943,67,2024-03-18,GSW,,NYK,L 112-119,*,33:19,8,20,.400,4,13,.308,4,7,.571,.500,7,7,1.000,0,5,5,5,0,0,2,1,27,18.8,-9
62,944,68,2024-03-20,GSW,,MEM,W 137-116,*,24:05,5,9,.556,4,7,.571,1,2,.500,.778,0,0,,1,1,2,3,0,1,2,1,14,11.1,17
63,945,69,2024-03-22,GSW,,IND,L 111-123,*,34:53,9,24,.375,6,18,.333,3,6,.500,.500,1,1,1.000,3,8,11,5,0,0,1,0,25,18.8,-13
64,946,70,2024-03-24,GSW,@,MIN,L 110-114,*,29:51,9,21,.429,5,11,.455,4,10,.400,.548,8,8,1.000,0,4,4,3,0,0,2,1,31,20.8,6
65,947,71,2024-03-26,GSW,@,MIA,W 113-92,*,31:01,7,15,.467,3,10,.300,4,5,.800,.567,0,0,,1,1,2,6,0,0,1,1,17,13.1,19
66,948,72,2024-03-27,GSW,@,ORL,W 101-93,*,35:01,6,18,.333,3,8,.375,3,10,.300,.417,2,2,1.000,0,4,4,10,0,0,2,2,17,12.2,18
67,949,73,2024-03-29,GSW,@,CHO,W 115-97,*,32:08,9,18,.500,4,11,.364,5,7,.714,.611,1,1,1.000,0,1,1,4,1,0,0,1,23,17.7,13
68,950,74,2024-03-31,GSW,@,SAS,W 117-113,*,32:32,12,23,.522,7,15,.467,5,8,.625,.674,2,2,1.000,0,1,1,8,0,0,4,1,33,23.2,12
69,951,75,2024-04-02,GSW,,DAL,W 104-100,*,31:34,5,18,.278,3,5,.600,2,13,.154,.361,0,0,,0,7,7,7,1,2,4,1,13,7.4,-4
70,952,76,2024-04-04,GSW,@,HOU,W 133-110,*,30:39,9,14,.643,2,6,.333,7,8,.875,.714,9,9,1.000,0,6,6,6,0,0,3,2,29,25.0,29
71,953,77,2024-04-05,GSW,@,DAL,L 106-108,*,35:25,9,23,.391,5,14,.357,4,9,.444,.500,5,6,.833,1,5,6,5,1,0,2,2,28,19.0,-5
71,,78,2024-04-07,GSW,,UTA,W 118-110,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
72,954,79,2024-04-09,GSW,@,LAL,W 134-120,*,32:19,7,9,.778,6,6,1.000,1,3,.333,1.111,3,4,.750,0,7,7,8,1,2,1,2,23,27.4,13
73,955,80,2024-04-11,GSW,@,POR,W 100-92,*,36:22,8,22,.364,5,16,.313,3,6,.500,.477,1,1,1.000,0,7,7,8,1,2,2,0,22,17.9,7
74,956,81,2024-04-12,GSW,,NOP,L 109-114,*,32:23,12,23,.522,7,13,.538,5,10,.500,.674,2,2,1.000,0,4,4,5,1,0,7,2,33,19.6,-8
74,,82,2024-04-14,GSW,,UTA,W 123-116,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
,,,,,,,43-31,74,2420,650,1445,.450,357,876,.408,293,569,.515,.573,299,324,.923,37,293,330,379,54,28,210,117,1956,18.8,189
