Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
146,146,12,2023-05-10,GSW,,LAL,W 121-106,*,39:20,12,24,.500,3,11,.273,9,13,.692,.563,0,0,,0,3,3,8,0,1,2,0,27,20.2,12
147,147,13,2023-05-12,GSW,@,LAL,L 101-122,*,38:57,11,28,.393,4,14,.286,7,14,.500,.464,6,6,1.000,1,5,6,5,1,1,4,3,32,19.0,-21
148,148,1,2025-04-20,GSW,@,HOU,W 95-85,*,39:38,12,19,.632,5,9,.556,7,10,.700,.763,2,2,1.000,0,6,6,3,1,0,4,2,31,22.6,3
149,149,2,2025-04-23,GSW,@,HOU,L 94-109,*,37:20,6,15,.400,4,9,.444,2,6,.333,.533,4,4,1.000,0,5,5,9,1,1,6,0,20,15.4,-3
150,150,3,2025-04-26,GSW,,HOU,W 104-93,*,40:59,12,23,.522,5,13,.385,7,10,.700,.630,7,8,.875,0,7,7,9,1,2,2,0,36,33.1,18
151,151,4,2025-04-28,GSW,,HOU,W 109-106,*,39:07,6,13,.462,2,8,.250,4,5,.800,.538,3,3,1.000,0,3,3,3,1,0,4,2,17,9.5,12
152,152,5,2025-04-30,GSW,@,HOU,L 116-131,*,23:27,4,12,.333,3,9,.333,1,3,.333,.458,2,3,.667,1,2,3,7,0,0,3,2,13,8.2,-19
153,153,6,2025-05-02,GSW,,HOU,L 107-115,*,41:57,9,23,.391,6,16,.375,3,7,.429,.522,5,6,.833,1,6,7,2,2,1,5,4,29,16.1,-11
154,154,7,2025-05-04,GSW,@,HOU,W 103-89,*,45:31,8,16,.500,4,10,.400,4,6,.667,.625,2,2,1.000,0,10,10,7,2,2,2,3,22,22.1,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,155,8,2025-05-06,GSW,@,MIN,W 99-88,*,12:54,5,9,.556,3,6,.500,2,3,.667,.722,0,0,,0,1,1,1,0,0,1,0,13,8.7,10
,,,,,,,104-51,149,5779,1388,3056,.454,650,1637,.397,738,1419,.520,.561,721,811,.889,113,715,828,953,231,50,516,388,4147,19.9,975
