Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
18,717,18,2021-01-27,GSW,,MIN,W 123-111,*,33:13,6,17,.353,4,11,.364,2,6,.333,.471,0,0,,0,6,6,8,0,0,2,2,16,11.1,28
19,718,19,2021-01-28,GSW,@,PHO,L 93-114,*,31:14,10,20,.500,5,10,.500,5,10,.500,.625,2,2,1.000,1,3,4,4,0,0,4,2,27,16.6,-23
20,719,20,2021-01-30,GSW,,DET,W 118-91,*,29:57,11,17,.647,6,8,.750,5,9,.556,.824,0,0,,0,5,5,7,2,0,6,1,28,22.5,26
21,720,21,2021-02-02,GSW,,BOS,L 107-111,*,38:09,12,21,.571,7,14,.500,5,7,.714,.738,7,7,1.000,0,11,11,8,3,0,3,0,38,37.0,4
22,721,22,2021-02-04,GSW,@,DAL,W 147-116,*,29:56,9,17,.529,4,10,.400,5,7,.714,.647,6,6,1.000,0,3,3,6,0,0,2,2,28,22.0,19
23,722,23,2021-02-06,GSW,@,DAL,L 132-134,*,37:04,19,31,.613,11,19,.579,8,12,.667,.790,8,8,1.000,0,2,2,5,1,0,3,3,57,43.8,7
24,723,24,2021-02-08,GSW,@,SAS,L 100-105,*,35:37,10,17,.588,6,11,.545,4,6,.667,.765,6,6,1.000,0,7,7,6,1,0,1,1,32,30.0,3
25,724,25,2021-02-09,GSW,@,SAS,W 114-91,*,31:56,11,20,.550,4,10,.400,7,10,.700,.650,6,8,.750,0,4,4,2,0,0,1,1,32,22.8,15
26,725,26,2021-02-11,GSW,,ORL,W 111-105,*,37:23,14,26,.538,10,19,.526,4,7,.571,.731,2,2,1.000,0,8,8,5,4,0,6,1,40,30.9,16
27,726,27,2021-02-13,GSW,,BRK,L 117-134,*,33:38,10,17,.588,2,9,.222,8,8,1.000,.647,5,5,1.000,0,3,3,5,0,0,4,2,27,18.7,-26
28,727,28,2021-02-15,GSW,,CLE,W 129-98,*,29:47,13,19,.684,7,11,.636,6,8,.750,.868,3,3,1.000,0,2,2,6,0,0,1,0,36,31.7,20
29,728,29,2021-02-17,GSW,,MIA,W 120-112 (OT),*,42:21,8,25,.320,5,20,.250,3,5,.600,.420,4,4,1.000,1,6,7,11,2,0,3,1,25,19.5,8
30,729,30,2021-02-19,GSW,@,ORL,L 120-124,*,37:08,11,29,.379,6,16,.375,5,13,.385,.483,1,1,1.000,2,5,7,11,0,0,1,3,29,21.5,-7
30,,31,2021-02-20,GSW,@,CHO,L 100-102,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
31,730,32,2021-02-23,GSW,@,NYK,W 114-106,*,36:42,9,22,.409,7,14,.500,2,8,.250,.568,12,12,1.000,0,6,6,6,2,0,2,1,37,30.8,19
32,731,33,2021-02-24,GSW,@,IND,W 111-107,*,35:56,7,21,.333,1,11,.091,6,10,.600,.357,9,10,.900,1,7,8,8,2,0,4,2,24,17.3,7
33,732,34,2021-02-26,GSW,,CHO,W 130-121,*,35:53,8,15,.533,3,8,.375,5,7,.714,.633,10,10,1.000,0,4,4,9,1,0,4,1,29,25.8,23
34,733,35,2021-02-28,GSW,@,LAL,L 91-117,*,25:54,5,13,.385,2,7,.286,3,6,.500,.462,4,5,.800,0,4,4,7,3,0,3,2,16,13.8,-24
35,734,36,2021-03-03,GSW,@,POR,L 106-108,*,36:17,13,28,.464,5,14,.357,8,14,.571,.554,4,5,.800,1,6,7,5,3,0,4,1,35,24.8,-6
35,,37,2021-03-04,GSW,@,PHO,L 98-120,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,735,38,2021-03-11,GSW,@,LAC,L 104-130,*,26:40,6,16,.375,1,8,.125,5,8,.625,.406,1,2,.500,0,4,4,3,2,1,2,1,14,8.4,-19
37,736,39,2021-03-14,GSW,,UTA,W 131-119,*,35:38,10,20,.500,6,9,.667,4,11,.364,.650,6,7,.857,1,4,5,9,1,0,3,3,32,26.6,19
38,737,40,2021-03-15,GSW,,LAL,L 97-128,*,29:13,9,17,.529,4,7,.571,5,10,.500,.647,5,5,1.000,0,3,3,2,3,0,2,1,27,21.6,-12
39,738,41,2021-03-17,GSW,@,HOU,W 108-94,*,30:05,7,18,.389,2,11,.182,5,7,.714,.444,2,2,1.000,0,5,5,8,1,0,2,3,18,13.1,10
39,,42,2021-03-19,GSW,@,MEM,W 116-103,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,,43,2021-03-20,GSW,@,MEM,L 103-111,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,,44,2021-03-23,GSW,,PHI,L 98-108,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,45,2021-03-25,GSW,@,SAC,L 119-141,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,,46,2021-03-26,GSW,,ATL,L 108-124,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,739,47,2021-03-29,GSW,,CHI,W 116-102,*,30:17,11,24,.458,6,14,.429,5,10,.500,.583,4,5,.800,1,4,5,6,1,0,1,0,32,25.3,16
41,740,48,2021-04-01,GSW,@,MIA,L 109-116,*,36:21,9,19,.474,5,11,.455,4,8,.500,.605,13,13,1.000,2,9,11,3,0,0,3,2,36,28.7,2
41,,49,2021-04-02,GSW,@,TOR,L 77-130,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,741,50,2021-04-04,GSW,@,ATL,L 111-117,*,36:44,12,23,.522,3,12,.250,9,11,.818,.587,10,12,.833,1,4,5,2,2,1,8,0,37,22.9,8
43,742,51,2021-04-06,GSW,,MIL,W 122-121,*,37:47,14,21,.667,5,10,.500,9,11,.818,.786,8,9,.889,2,4,6,4,0,0,4,2,41,32.1,3
44,743,52,2021-04-09,GSW,,WAS,L 107-110,*,34:52,11,25,.440,5,12,.417,6,13,.462,.540,5,6,.833,0,6,6,5,3,0,2,0,32,24.8,-16
45,744,53,2021-04-10,GSW,,HOU,W 125-109,*,34:56,13,21,.619,8,15,.533,5,6,.833,.810,4,4,1.000,0,8,8,5,1,0,5,3,38,29.2,7
46,745,54,2021-04-12,GSW,,DEN,W 116-107,*,35:42,14,24,.583,10,18,.556,4,6,.667,.792,15,16,.938,0,6,6,4,0,0,5,3,53,39.8,16
47,746,55,2021-04-14,GSW,@,OKC,W 147-109,*,29:23,14,20,.700,11,16,.688,3,4,.750,.975,3,3,1.000,0,6,6,8,0,0,0,3,42,39.8,31
48,747,56,2021-04-15,GSW,@,CLE,W 119-101,*,34:35,12,25,.480,4,13,.308,8,12,.667,.560,5,5,1.000,0,4,4,5,0,2,4,3,33,21.2,5
49,748,57,2021-04-17,GSW,@,BOS,L 114-119,*,37:09,15,27,.556,11,19,.579,4,8,.500,.759,6,8,.750,0,7,7,3,0,0,5,2,47,31.7,-7
50,749,58,2021-04-19,GSW,@,PHI,W 107-96,*,36:55,14,28,.500,10,17,.588,4,11,.364,.679,11,12,.917,0,3,3,5,0,0,6,2,49,32.2,11
51,750,59,2021-04-21,GSW,@,WAS,L 114-118,*,36:03,7,25,.280,2,14,.143,5,11,.455,.320,2,2,1.000,0,7,7,8,1,0,6,2,18,5.2,-23
52,751,60,2021-04-23,GSW,,DEN,W 118-97,*,33:44,11,18,.611,4,9,.444,7,9,.778,.722,6,6,1.000,0,8,8,3,0,0,3,3,32,24.1,27
53,752,61,2021-04-25,GSW,,SAC,W 117-113,*,37:46,11,21,.524,7,14,.500,4,7,.571,.690,8,11,.727,0,7,7,4,1,1,7,1,37,24.7,7
54,753,62,2021-04-27,GSW,,DAL,L 103-133,*,29:50,9,18,.500,5,9,.556,4,9,.444,.639,4,4,1.000,0,1,1,2,2,0,2,1,27,19.3,-27
55,754,63,2021-04-29,GSW,@,MIN,L 114-126,*,36:51,11,27,.407,6,17,.353,5,10,.500,.519,9,9,1.000,1,5,6,8,2,0,3,4,37,27.7,-10
56,755,64,2021-05-01,GSW,@,HOU,W 113-87,*,30:22,9,23,.391,7,17,.412,2,6,.333,.543,5,7,.714,0,5,5,5,1,0,4,0,30,18.7,25
57,756,65,2021-05-03,GSW,@,NOP,W 123-108,*,35:17,14,26,.538,8,18,.444,6,8,.750,.692,5,6,.833,0,4,4,8,1,0,4,5,41,29.8,19
58,757,66,2021-05-04,GSW,@,NOP,L 103-108,*,37:06,13,31,.419,8,20,.400,5,11,.455,.548,3,3,1.000,2,7,9,2,3,0,4,2,37,23.6,-9
59,758,67,2021-05-06,GSW,,OKC,W 118-97,*,31:21,11,21,.524,6,13,.462,5,8,.625,.667,6,7,.857,0,4,4,7,1,0,3,2,34,26.6,24
60,759,68,2021-05-08,GSW,,OKC,W 136-97,*,29:20,14,26,.538,11,21,.524,3,5,.600,.750,10,10,1.000,0,5,5,2,1,0,1,2,49,38.5,31
61,760,69,2021-05-10,GSW,,UTA,W 119-116,*,36:55,11,25,.440,3,13,.231,8,12,.667,.500,11,12,.917,1,3,4,6,2,0,3,1,36,26.9,4
62,761,70,2021-05-11,GSW,,PHO,W 122-116,*,36:31,7,22,.318,1,11,.091,6,11,.545,.341,6,6,1.000,0,3,3,6,1,0,3,2,21,10.7,6
62,,71,2021-05-14,GSW,,NOP,W 125-122,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
63,762,72,2021-05-16,GSW,,MEM,W 113-101,*,39:57,16,36,.444,9,22,.409,7,14,.500,.569,5,6,.833,1,6,7,9,1,1,7,2,46,29.5,14
,,,,,,,37-26,63,2152,658,1365,.482,337,801,.421,321,564,.569,.605,362,395,.916,29,316,345,363,77,8,213,119,2015,23.8,242
