Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
76,76,3,2016-04-21,OKC,@,DAL,W 131-102,*,37:03,11,25,.440,3,9,.333,8,16,.500,.500,9,11,.818,0,7,7,3,1,0,4,3,34,20.1,13
77,77,4,2016-04-23,OKC,@,DAL,W 119-108,*,42:35,7,20,.350,1,4,.250,6,16,.375,.375,4,8,.500,0,4,4,4,1,1,1,2,19,10.1,7
78,78,5,2016-04-25,OKC,,DAL,W 118-104,*,40:46,11,24,.458,3,11,.273,8,13,.615,.521,8,8,1.000,2,5,7,2,0,1,2,1,33,23.2,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,79,6,2016-04-30,OKC,@,SAS,L 92-124,*,32:55,6,15,.400,0,2,.000,6,13,.462,.400,4,4,1.000,1,7,8,6,0,0,1,3,16,12.7,-31
80,80,7,2016-05-02,OKC,@,SAS,W 98-97,*,42:04,11,19,.579,1,2,.500,10,17,.588,.605,5,5,1.000,0,7,7,4,0,1,5,1,28,19.3,3
81,81,8,2016-05-06,OKC,,SAS,L 96-100,*,41:44,10,18,.556,1,5,.200,9,13,.692,.583,5,6,.833,0,5,5,3,1,1,5,3,26,16.1,-1
82,82,9,2016-05-08,OKC,,SAS,W 111-97,*,43:23,14,25,.560,3,9,.333,11,16,.688,.620,10,13,.769,1,4,5,4,1,0,5,1,41,28.2,17
83,83,10,2016-05-10,OKC,@,SAS,W 95-91,*,42:40,8,21,.381,2,5,.400,6,16,.375,.429,5,6,.833,1,5,6,5,2,1,5,1,23,14.1,7
84,84,11,2016-05-12,OKC,,SAS,W 113-99,*,42:41,12,24,.500,1,4,.250,11,20,.550,.521,12,12,1.000,0,9,9,2,0,0,2,0,37,27.1,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,85,12,2016-05-16,OKC,@,GSW,W 108-102,*,45:35,10,30,.333,1,4,.250,9,26,.346,.350,5,7,.714,1,9,10,3,3,1,5,1,26,12.0,8
86,86,13,2016-05-18,OKC,@,GSW,L 91-118,*,35:16,11,18,.611,2,4,.500,9,14,.643,.667,5,5,1.000,1,5,6,1,1,0,8,4,29,15.1,-17
87,87,14,2016-05-22,OKC,,GSW,W 133-105,*,32:14,10,15,.667,1,3,.333,9,12,.750,.700,12,12,1.000,1,7,8,2,0,3,1,3,33,30.6,36
88,88,15,2016-05-24,OKC,,GSW,W 118-94,*,40:38,8,24,.333,1,5,.200,7,19,.368,.354,9,10,.900,1,10,11,4,4,3,3,1,26,21.2,22
