Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
35,974,36,2022-12-31,BRK,@,CHO,W 123-106,*,29:48,9,15,.600,1,6,.167,8,9,.889,.633,4,4,1.000,0,5,5,4,0,0,3,3,23,16.2,21
36,975,37,2023-01-02,BRK,,SAS,W 139-103,*,28:40,10,14,.714,0,1,.000,10,13,.769,.714,5,5,1.000,0,3,3,11,3,1,2,1,25,29.1,21
37,976,38,2023-01-04,BRK,@,CHI,L 112-121,*,38:29,15,22,.682,5,10,.500,10,12,.833,.795,9,9,1.000,0,4,4,5,1,2,3,2,44,37.9,-3
38,977,39,2023-01-06,BRK,@,NOP,W 108-102,*,37:52,9,26,.346,4,7,.571,5,19,.263,.423,11,11,1.000,1,9,10,3,0,2,4,1,33,20.9,20
39,978,40,2023-01-08,BRK,@,MIA,W 102-101,*,30:09,5,11,.455,1,3,.333,4,8,.500,.500,6,7,.857,1,4,5,2,1,0,4,1,17,10.8,-2
39,,41,2023-01-12,BRK,,BOS,L 98-109,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,42,2023-01-15,BRK,,OKC,L 102-112,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,43,2023-01-17,BRK,@,SAS,L 98-106,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,44,2023-01-19,BRK,@,PHO,L 112-117,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,45,2023-01-20,BRK,@,UTA,W 117-106,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,46,2023-01-22,BRK,@,GSW,W 120-116,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,47,2023-01-25,BRK,@,PHI,L 133-137,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,48,2023-01-26,BRK,,DET,L 122-130,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,49,2023-01-28,BRK,,NYK,W 122-115,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,50,2023-01-30,BRK,,LAL,W 121-104,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,51,2023-02-01,BRK,@,BOS,L 96-139,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,52,2023-02-04,BRK,,WAS,W 125-123,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,53,2023-02-06,BRK,,LAC,L 116-124,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,54,2023-02-07,BRK,,PHO,L 112-116,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,57,2023-02-09,PHO,@,ATL,L 107-116,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,58,2023-02-10,PHO,@,IND,W 117-104,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,59,2023-02-14,PHO,,SAC,W 120-109,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,60,2023-02-16,PHO,,LAC,L 107-116,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,61,2023-02-24,PHO,,OKC,W 124-115,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,,62,2023-02-26,PHO,@,MIL,L 101-104,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,979,63,2023-03-01,PHO,@,CHO,W 105-91,*,26:50,10,15,.667,2,4,.500,8,11,.727,.733,1,1,1.000,0,6,6,2,0,2,2,0,23,19.1,13
41,980,64,2023-03-03,PHO,@,CHI,W 125-104,*,30:54,7,10,.700,2,4,.500,5,6,.833,.800,4,5,.800,1,8,9,6,1,1,2,2,20,21.6,24
42,981,65,2023-03-05,PHO,@,DAL,W 130-126,*,40:22,12,17,.706,3,5,.600,9,12,.750,.794,10,11,.909,0,7,7,3,0,1,2,3,37,31.2,9
42,,66,2023-03-08,PHO,,OKC,W 132-101,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,,67,2023-03-11,PHO,,SAC,L 119-128,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,68,2023-03-13,PHO,@,GSW,L 112-123,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,69,2023-03-14,PHO,,MIL,L 104-116,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,70,2023-03-16,PHO,,ORL,W 116-113,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,71,2023-03-19,PHO,@,OKC,L 120-124,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,72,2023-03-22,PHO,@,LAL,L 111-122,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,73,2023-03-24,PHO,@,SAC,L 127-135,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,74,2023-03-25,PHO,,PHI,W 125-105,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,75,2023-03-27,PHO,@,UTA,W 117-103,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,982,76,2023-03-29,PHO,,MIN,W 107-100,*,28:53,5,18,.278,2,4,.500,3,14,.214,.333,4,5,.800,1,7,8,4,0,0,2,0,16,8.6,-1
44,983,77,2023-03-31,PHO,,DEN,W 100-93,*,33:11,11,15,.733,2,3,.667,9,12,.750,.800,6,7,.857,0,4,4,2,1,2,3,0,30,25.5,
45,984,78,2023-04-02,PHO,@,OKC,W 128-118,*,34:48,13,21,.619,3,7,.429,10,14,.714,.690,6,6,1.000,0,5,5,5,0,2,2,1,35,29.5,5
46,985,79,2023-04-04,PHO,,SAS,W 115-94,*,33:36,6,14,.429,2,4,.500,4,10,.400,.500,4,6,.667,1,4,5,2,0,1,3,1,18,10.4,23
47,986,80,2023-04-06,PHO,,DEN,W 119-115,*,40:38,9,18,.500,6,10,.600,3,8,.375,.667,5,7,.714,0,7,7,4,0,1,4,0,29,20.8,-3
47,,81,2023-04-07,PHO,@,LAL,L 107-121,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,,82,2023-04-09,PHO,,LAC,L 114-119,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
,,,,,,,34-13,47,1673,483,862,.560,93,230,.404,390,632,.617,.614,307,334,.919,17,296,313,235,34,67,156,99,1366,23.3,259
