Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
16,,17,2021-11-19,BRK,,ORL,W 115-113,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,901,18,2021-11-22,BRK,@,CLE,W 117-112,*,39:02,8,19,.421,1,4,.250,7,15,.467,.447,10,10,1.000,0,6,6,9,0,3,2,3,27,23.9,5
18,902,19,2021-11-24,BRK,@,BOS,W 123-104,*,37:10,8,16,.500,0,4,.000,8,12,.667,.500,5,6,.833,2,2,4,8,2,0,3,3,21,18.0,20
19,903,20,2021-11-27,BRK,,PHO,L 107-113,*,44:50,13,28,.464,4,7,.571,9,21,.429,.536,9,11,.818,0,9,9,7,4,1,6,0,39,30.1,-1
20,904,21,2021-11-30,BRK,,NYK,W 112-110,*,40:30,9,23,.391,0,5,.000,9,18,.500,.391,9,9,1.000,0,5,5,9,0,1,1,3,27,20.8,10
21,905,22,2021-12-03,BRK,,MIN,W 110-105,*,37:47,9,18,.500,0,1,.000,9,17,.529,.500,12,13,.923,1,9,10,6,0,0,5,4,30,21.6,0
22,906,23,2021-12-04,BRK,,CHI,L 107-111,*,38:08,12,26,.462,2,6,.333,10,20,.500,.500,2,2,1.000,0,10,10,4,0,2,1,5,28,18.8,6
23,907,24,2021-12-07,BRK,@,DAL,W 102-99,*,40:30,10,22,.455,1,4,.250,9,18,.500,.477,3,3,1.000,2,5,7,3,1,1,3,1,24,15.9,4
23,,25,2021-12-08,BRK,@,HOU,L 104-114,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,908,26,2021-12-10,BRK,@,ATL,W 113-105,*,38:21,12,22,.545,1,4,.250,11,18,.611,.568,6,7,.857,0,5,5,6,1,3,5,4,31,22.2,6
25,909,27,2021-12-12,BRK,@,DET,W 116-104,*,41:28,16,31,.516,5,10,.500,11,21,.524,.597,14,15,.933,0,7,7,9,1,2,5,5,51,39.1,25
26,910,28,2021-12-14,BRK,,TOR,W 131-129 (OT),*,48:11,12,29,.414,2,8,.250,10,21,.476,.448,8,8,1.000,1,12,13,11,0,1,4,1,34,26.8,-5
27,911,29,2021-12-16,BRK,,PHI,W 114-105,*,39:02,13,24,.542,2,3,.667,11,21,.524,.583,6,6,1.000,1,10,11,8,0,1,4,1,34,28.0,12
27,,30,2021-12-18,BRK,,ORL,L 93-100,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,,31,2021-12-25,BRK,@,LAL,W 122-115,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,,32,2021-12-27,BRK,@,LAC,W 124-108,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,912,33,2021-12-30,BRK,,PHI,L 102-110,*,37:57,13,24,.542,3,8,.375,10,16,.625,.604,4,6,.667,0,6,6,4,0,1,4,2,33,21.1,-9
29,913,34,2022-01-01,BRK,,LAC,L 116-120,*,38:56,11,24,.458,2,6,.333,9,18,.500,.500,4,5,.800,0,9,9,3,0,1,3,1,28,17.3,-7
30,914,35,2022-01-03,BRK,,MEM,L 104-118,*,31:22,8,24,.333,2,8,.250,6,16,.375,.375,8,9,.889,0,3,3,6,3,3,2,1,26,19.8,-23
31,915,36,2022-01-05,BRK,@,IND,W 129-121,*,41:21,15,24,.625,2,6,.333,13,18,.722,.667,7,7,1.000,1,7,8,7,1,0,3,3,39,32.7,13
32,916,37,2022-01-07,BRK,,MIL,L 109-121,*,36:57,10,19,.526,1,3,.333,9,16,.563,.553,8,8,1.000,2,7,9,7,1,1,2,4,29,26.2,-19
33,917,38,2022-01-09,BRK,,SAS,W 121-119 (OT),*,43:12,11,21,.524,1,5,.200,10,16,.625,.548,5,5,1.000,2,2,4,6,1,3,3,4,28,22.4,4
34,918,39,2022-01-10,BRK,@,POR,L 108-114,*,41:34,9,19,.474,2,7,.286,7,12,.583,.526,8,8,1.000,1,9,10,5,2,1,1,2,28,26.1,-15
35,919,40,2022-01-12,BRK,@,CHI,W 138-112,*,30:02,7,10,.700,3,4,.750,4,6,.667,.850,10,11,.909,0,2,2,9,2,0,1,2,27,29.5,23
35,,41,2022-01-13,BRK,,OKC,L 109-130,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,920,42,2022-01-15,BRK,,NOP,W 120-105,*,12:22,4,8,.500,1,2,.500,3,6,.500,.563,3,3,1.000,0,3,3,2,1,1,1,1,12,10.6,10
36,,43,2022-01-17,BRK,@,CLE,L 107-114,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,44,2022-01-19,BRK,@,WAS,W 119-118,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,45,2022-01-21,BRK,@,SAS,W 117-102,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,46,2022-01-23,BRK,@,MIN,L 125-136,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,47,2022-01-25,BRK,,LAL,L 96-106,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,48,2022-01-26,BRK,,DEN,L 118-124,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,49,2022-01-29,BRK,@,GSW,L 106-110,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,50,2022-02-01,BRK,@,PHO,L 111-121,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,51,2022-02-02,BRK,@,SAC,L 101-112,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,52,2022-02-04,BRK,@,UTA,L 102-125,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,53,2022-02-06,BRK,@,DEN,L 104-124,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,54,2022-02-08,BRK,,BOS,L 91-126,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,55,2022-02-10,BRK,@,WAS,L 112-113,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,56,2022-02-12,BRK,@,MIA,L 111-115,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,57,2022-02-14,BRK,,SAC,W 109-85,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,58,2022-02-16,BRK,@,NYK,W 111-106,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,59,2022-02-17,BRK,,WAS,L 103-117,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,60,2022-02-24,BRK,,BOS,L 106-129,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,61,2022-02-26,BRK,@,MIL,W 126-123,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,62,2022-02-28,BRK,,TOR,L 97-133,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,,63,2022-03-01,BRK,@,TOR,L 108-109,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,921,64,2022-03-03,BRK,,MIA,L 107-113,*,35:16,10,21,.476,2,7,.286,8,14,.571,.524,9,9,1.000,0,4,4,4,0,1,3,4,31,20.4,-4
38,922,65,2022-03-06,BRK,@,BOS,L 120-126,*,38:54,12,21,.571,4,9,.444,8,12,.667,.667,9,10,.900,1,5,6,8,1,2,7,2,37,29.1,-3
39,923,66,2022-03-08,BRK,@,CHO,W 132-121,*,39:35,6,13,.462,1,3,.333,5,10,.500,.500,1,1,1.000,0,3,3,7,0,0,5,4,14,6.5,8
40,924,67,2022-03-10,BRK,@,PHI,W 129-100,*,32:14,10,17,.588,3,6,.500,7,11,.636,.676,2,3,.667,1,13,14,7,2,1,5,3,25,22.7,34
41,925,68,2022-03-13,BRK,,NYK,W 110-107,*,42:55,19,37,.514,4,13,.308,15,24,.625,.568,11,12,.917,1,5,6,9,2,0,5,3,53,38.6,11
42,926,69,2022-03-15,BRK,@,ORL,W 150-108,*,30:05,6,9,.667,0,0,,6,9,.667,.667,7,8,.875,0,5,5,7,1,0,1,2,19,20.3,21
43,927,70,2022-03-16,BRK,,DAL,L 111-113,*,39:33,8,20,.400,2,5,.400,6,15,.400,.450,5,5,1.000,2,4,6,10,0,0,4,3,23,16.6,2
44,928,71,2022-03-18,BRK,,POR,W 128-123,*,37:32,11,15,.733,2,3,.667,9,12,.750,.800,14,15,.933,0,6,6,6,0,1,8,4,38,28.6,0
45,929,72,2022-03-21,BRK,,UTA,W 114-106,*,38:10,15,23,.652,4,7,.571,11,16,.688,.739,3,3,1.000,0,9,9,8,1,0,4,1,37,31.8,6
46,930,73,2022-03-23,BRK,@,MEM,L 120-132,*,39:32,12,28,.429,1,7,.143,11,21,.524,.446,10,10,1.000,1,10,11,8,2,2,5,1,35,27.5,-1
47,931,74,2022-03-26,BRK,@,MIA,W 110-95,*,30:37,7,14,.500,0,2,.000,7,12,.583,.500,9,10,.900,0,3,3,5,3,1,5,1,23,18.3,21
48,932,75,2022-03-27,BRK,,CHO,L 110-119,*,41:54,9,24,.375,3,11,.273,6,13,.462,.438,6,6,1.000,0,8,8,7,2,0,2,1,27,20.7,-13
49,933,76,2022-03-29,BRK,,DET,W 130-123,*,39:23,14,23,.609,4,6,.667,10,17,.588,.696,9,9,1.000,0,11,11,5,1,3,2,2,41,37.6,18
50,934,77,2022-03-31,BRK,,MIL,L 119-120 (OT),*,45:13,10,21,.476,3,6,.500,7,15,.467,.548,3,3,1.000,0,7,7,11,1,1,6,4,26,19.2,1
51,935,78,2022-04-02,BRK,@,ATL,L 115-122,*,42:19,19,28,.679,8,10,.800,11,18,.611,.821,9,11,.818,0,7,7,3,1,0,4,1,55,43.0,1
52,936,79,2022-04-05,BRK,,HOU,W 118-105,*,36:54,4,13,.308,1,3,.333,3,10,.300,.346,9,10,.900,0,9,9,7,0,2,3,2,18,15.3,13
53,937,80,2022-04-06,BRK,@,NYK,W 110-98,*,42:12,11,22,.500,2,10,.200,9,12,.750,.545,8,9,.889,2,8,10,11,1,2,4,5,32,28.5,19
54,938,81,2022-04-08,BRK,,CLE,W 118-107,*,41:12,11,20,.550,4,6,.667,7,14,.500,.650,10,10,1.000,1,4,5,5,1,2,5,2,36,28.4,16
55,939,82,2022-04-10,BRK,,IND,W 134-126,*,40:41,5,17,.294,0,6,.000,5,11,.455,.294,10,10,1.000,0,10,10,16,1,0,6,0,20,19.3,10
,,,,,,,36-19,55,2047,578,1115,.518,115,300,.383,463,815,.568,.570,372,409,.910,29,378,407,351,48,52,191,113,1643,23.8,269

