Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
16,543,19,2022-11-25,DEN,@,LAC,W 114-104,*,32:24,7,13,.538,0,1,.000,7,12,.583,.538,5,7,.714,2,11,13,6,2,1,2,3,19,20.3,19
17,544,20,2022-11-28,DEN,,HOU,W 129-113,*,27:27,11,17,.647,1,2,.500,10,15,.667,.676,9,10,.900,6,6,12,8,0,0,3,2,32,31.9,8
18,545,21,2022-11-30,DEN,,HOU,W 120-100,*,27:33,7,9,.778,2,3,.667,5,6,.833,.889,1,1,1.000,1,8,9,12,1,1,4,5,17,20.7,10
19,546,22,2022-12-02,DEN,@,ATL,L 109-117,*,35:04,10,15,.667,3,6,.500,7,9,.778,.767,1,4,.250,1,9,10,8,1,0,2,2,24,23.5,-8
20,547,23,2022-12-04,DEN,@,NOP,L 106-121,*,37:17,13,19,.684,1,4,.250,12,15,.800,.711,5,9,.556,4,12,16,9,2,1,4,4,32,32.1,2
21,548,24,2022-12-06,DEN,,DAL,L 115-116,*,34:03,7,13,.538,0,3,.000,7,10,.700,.538,5,6,.833,0,8,8,8,1,0,3,1,19,17.9,2
22,549,25,2022-12-08,DEN,@,POR,W 121-120,*,34:21,14,25,.560,1,3,.333,13,22,.591,.580,4,6,.667,3,7,10,9,0,1,6,1,33,25.1,-8
23,550,26,2022-12-10,DEN,,UTA,W 115-110,*,35:22,11,20,.550,1,4,.250,10,16,.625,.575,8,10,.800,3,9,12,14,1,4,3,3,31,34.8,10
24,551,27,2022-12-14,DEN,,WAS,W 141-128,*,33:03,17,20,.850,0,2,.000,17,18,.944,.850,9,10,.900,2,12,14,8,5,1,8,2,43,42.9,28
25,552,28,2022-12-16,DEN,@,LAL,L 108-126,*,35:17,8,15,.533,1,3,.333,7,12,.583,.567,8,9,.889,2,9,11,8,4,0,5,3,25,24.8,-14
26,553,29,2022-12-18,DEN,,CHO,W 119-115,*,39:41,13,26,.500,2,4,.500,11,22,.500,.538,12,17,.706,7,20,27,10,2,0,5,4,40,38.3,20
27,554,30,2022-12-20,DEN,,MEM,W 105-91,*,37:05,6,12,.500,1,1,1.000,5,11,.455,.542,0,1,.000,4,9,13,13,2,0,4,1,13,18.8,13
28,555,31,2022-12-23,DEN,,POR,W 120-107,*,35:43,12,21,.571,0,0,,12,21,.571,.571,5,8,.625,2,6,8,11,2,0,2,4,29,27.2,8
29,556,32,2022-12-25,DEN,,PHO,W 128-125 (OT),*,44:25,16,25,.640,2,4,.500,14,21,.667,.680,7,9,.778,4,11,15,15,0,1,3,4,41,41.8,12
30,557,33,2022-12-27,DEN,@,SAC,W 113-106,*,36:53,7,10,.700,0,0,,7,10,.700,.700,6,6,1.000,0,9,9,11,1,0,0,3,20,26.0,13
31,558,34,2022-12-28,DEN,@,SAC,L 126-127,*,32:29,15,24,.625,0,3,.000,15,21,.714,.625,10,10,1.000,1,6,7,6,1,1,5,3,40,31.4,-1
32,559,35,2022-12-30,DEN,,MIA,W 124-119,*,36:17,8,15,.533,2,3,.667,6,12,.500,.600,1,1,1.000,1,11,12,12,1,1,3,3,19,21.6,14
33,560,36,2023-01-01,DEN,,BOS,W 123-111,*,32:02,10,13,.769,2,2,1.000,8,11,.727,.846,8,8,1.000,0,12,12,12,1,0,0,1,30,37.5,14
34,561,37,2023-01-02,DEN,@,MIN,L 111-124,*,33:17,10,20,.500,1,3,.333,9,17,.529,.525,3,4,.750,1,6,7,9,2,0,5,4,24,17.8,-9
35,562,38,2023-01-05,DEN,,LAC,W 122-91,*,24:11,4,8,.500,0,1,.000,4,7,.571,.500,4,5,.800,0,6,6,9,1,0,2,0,12,14.7,18
36,563,39,2023-01-06,DEN,,CLE,W 121-108,*,35:23,10,17,.588,3,4,.750,7,13,.538,.676,5,5,1.000,4,11,15,10,2,0,4,4,28,29.6,18
37,564,40,2023-01-09,DEN,,LAL,W 122-109,*,35:09,5,5,1.000,1,1,1.000,4,4,1.000,1.100,3,3,1.000,2,9,11,16,1,1,4,2,14,24.7,10
38,565,41,2023-01-11,DEN,,PHO,W 126-97,*,28:18,10,15,.667,0,0,,10,15,.667,.667,1,3,.333,4,14,18,9,1,0,3,3,21,23.8,17
38,,42,2023-01-13,DEN,@,LAC,W 115-103,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,566,43,2023-01-15,DEN,,ORL,W 119-116,*,34:47,8,11,.727,1,4,.250,7,7,1.000,.773,0,0,,0,10,10,14,2,1,4,3,17,22.8,16
40,567,44,2023-01-17,DEN,,POR,W 122-113,*,34:28,13,14,.929,1,2,.500,12,12,1.000,.964,9,10,.900,2,10,12,10,1,1,4,2,36,39.3,19
41,568,45,2023-01-18,DEN,,MIN,W 122-118,*,31:12,12,20,.600,0,0,,12,20,.600,.600,7,7,1.000,4,7,11,13,1,0,3,5,31,31.8,21
41,,46,2023-01-20,DEN,,IND,W 134-111,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,47,2023-01-22,DEN,,OKC,L 99-101,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,569,48,2023-01-24,DEN,@,NOP,W 99-98,*,36:05,11,15,.733,2,4,.500,9,11,.818,.800,1,2,.500,2,9,11,10,1,0,3,2,25,26.8,-6
42,,49,2023-01-25,DEN,@,MIL,L 99-107,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,570,50,2023-01-28,DEN,@,PHI,L 119-126,*,38:19,8,12,.667,2,2,1.000,6,10,.600,.750,6,6,1.000,1,7,8,9,0,2,7,2,24,21.5,-1
44,571,51,2023-01-31,DEN,,NOP,W 122-113,*,38:00,10,14,.714,1,3,.333,9,11,.818,.750,5,5,1.000,1,17,18,15,1,1,5,2,26,32.4,20
45,572,52,2023-02-02,DEN,,GSW,W 134-117,*,32:42,9,13,.692,0,0,,9,13,.692,.692,4,5,.800,2,12,14,16,1,1,3,0,22,31.0,26
46,573,53,2023-02-04,DEN,,ATL,W 128-108,*,34:20,5,8,.625,0,1,.000,5,7,.714,.625,4,5,.800,3,15,18,10,1,2,5,3,14,19.8,20
46,,54,2023-02-05,DEN,@,MIN,L 98-128,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,574,55,2023-02-07,DEN,,MIN,W 146-112,*,27:45,8,10,.800,0,1,.000,8,9,.889,.800,4,5,.800,1,11,12,16,1,1,1,1,20,31.3,40
48,575,56,2023-02-09,DEN,@,ORL,L 104-115,*,37:39,10,19,.526,3,5,.600,7,14,.500,.605,6,9,.667,2,10,12,6,1,2,7,3,29,21.3,8
49,576,57,2023-02-11,DEN,@,CHO,W 119-105,*,34:03,11,22,.500,0,0,,11,22,.500,.500,8,9,.889,7,9,16,10,0,2,4,1,30,30.2,22
50,577,58,2023-02-13,DEN,@,MIA,W 112-108,*,33:54,12,14,.857,0,0,,12,14,.857,.857,3,3,1.000,0,12,12,8,0,0,0,3,27,30.0,5
51,578,59,2023-02-15,DEN,,DAL,W 118-109,*,34:08,6,9,.667,0,0,,6,9,.667,.667,2,3,.667,1,12,13,10,1,1,5,2,14,16.9,9
52,579,60,2023-02-23,DEN,@,CLE,W 115-109,*,35:51,8,13,.615,2,2,1.000,6,11,.545,.692,6,6,1.000,7,11,18,13,2,0,7,3,24,29.2,14
53,580,61,2023-02-25,DEN,@,MEM,L 94-112,*,26:41,7,11,.636,0,0,,7,11,.636,.636,1,1,1.000,3,10,13,3,0,0,3,1,15,13.9,-20
54,581,62,2023-02-26,DEN,,LAC,W 134-124 (OT),*,41:33,14,21,.667,0,1,.000,14,20,.700,.667,12,15,.800,8,9,17,10,3,0,1,2,40,46.2,11
55,582,63,2023-02-28,DEN,@,HOU,W 133-112,*,27:45,7,11,.636,0,0,,7,11,.636,.636,0,1,.000,5,6,11,10,0,0,4,2,14,16.2,31
56,583,64,2023-03-03,DEN,,MEM,W 113-97,*,35:18,7,10,.700,0,0,,7,10,.700,.700,4,6,.667,3,15,18,10,0,1,2,5,18,23.3,16
57,584,65,2023-03-06,DEN,,TOR,W 118-113,*,36:13,5,8,.625,1,1,1.000,4,7,.571,.688,6,6,1.000,3,10,13,9,0,1,4,1,17,21.1,7
58,585,66,2023-03-08,DEN,,CHI,L 96-117,*,35:02,7,16,.438,3,9,.333,4,7,.571,.531,1,4,.250,1,11,12,8,0,0,5,1,18,12.6,-14
59,586,67,2023-03-10,DEN,@,SAS,L 120-128,*,38:30,14,24,.583,4,6,.667,10,18,.556,.667,5,6,.833,3,8,11,11,3,0,5,2,37,34.8,-2
60,587,68,2023-03-12,DEN,,BRK,L 120-122,*,39:00,14,23,.609,0,1,.000,14,22,.636,.609,7,10,.700,6,14,20,11,2,2,3,2,35,39.0,14
61,588,69,2023-03-14,DEN,@,TOR,L 110-125,*,34:52,10,13,.769,0,1,.000,10,12,.833,.769,8,8,1.000,2,6,8,7,1,0,4,3,28,26.8,-8
62,589,70,2023-03-16,DEN,@,DET,W 119-100,*,33:29,14,18,.778,0,1,.000,14,17,.824,.778,2,3,.667,4,6,10,9,1,1,1,2,30,33.4,13
63,590,71,2023-03-18,DEN,@,NYK,L 110-116,*,36:51,11,18,.611,1,5,.200,10,13,.769,.639,1,1,1.000,2,8,10,8,0,1,6,2,24,19.1,2
64,591,72,2023-03-19,DEN,@,BRK,W 108-102,*,36:27,9,12,.750,0,0,,9,12,.750,.750,4,4,1.000,4,13,17,10,2,0,1,5,22,29.9,13
65,592,73,2023-03-22,DEN,@,WAS,W 118-104,*,33:36,12,16,.750,2,3,.667,10,13,.769,.813,5,5,1.000,5,7,12,7,3,0,2,1,31,35.7,28
66,593,74,2023-03-25,DEN,,MIL,W 129-106,*,31:53,10,20,.500,1,6,.167,9,14,.643,.525,10,11,.909,1,5,6,11,1,0,3,2,31,27.7,19
67,594,75,2023-03-27,DEN,,PHI,W 116-111,*,34:58,8,11,.727,0,0,,8,11,.727,.727,9,11,.818,3,14,17,12,0,2,3,3,25,31.6,11
67,,76,2023-03-30,DEN,,NOP,L 88-107,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
67,,77,2023-03-31,DEN,@,PHO,L 93-100,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
67,,78,2023-04-02,DEN,,GSW,W 112-110,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
68,595,79,2023-04-04,DEN,@,HOU,L 103-124,*,24:41,7,13,.538,0,2,.000,7,11,.636,.538,0,1,.000,2,8,10,4,2,3,8,1,14,9.6,-21
68,,80,2023-04-06,DEN,@,PHO,L 115-119,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,596,81,2023-04-08,DEN,@,UTA,L 114-118,*,26:38,2,5,.400,0,1,.000,2,4,.500,.400,2,2,1.000,0,10,10,10,2,0,4,2,6,10.5,-5
69,,82,2023-04-09,DEN,,SAC,W 109-95,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
,,,,,,,48-21,69,2322,646,1022,.632,57,149,.383,589,873,.675,.660,341,415,.822,167,650,817,678,87,47,247,174,1690,26.0,640
