Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
11,392,11,2021-01-12,DEN,@,BRK,L 116-122,*,34:20,8,17,.471,1,4,.250,7,13,.538,.500,6,6,1.000,1,7,8,11,7,1,1,2,23,30.7,-11
12,393,12,2021-01-14,DEN,,GSW,W 114-104,*,35:54,8,16,.500,0,4,.000,8,12,.667,.500,7,7,1.000,1,13,14,10,3,0,3,4,23,25.0,10
13,394,13,2021-01-17,DEN,,UTA,L 105-109,*,39:50,14,23,.609,3,6,.500,11,17,.647,.674,4,4,1.000,8,6,14,9,2,1,6,4,35,33.3,6
14,395,14,2021-01-19,DEN,,OKC,W 119-101,*,28:24,12,21,.571,0,4,.000,12,17,.706,.571,3,3,1.000,5,7,12,6,1,1,1,2,27,26.8,12
15,396,15,2021-01-22,DEN,@,PHO,W 130-126 (OT),*,39:42,15,27,.556,1,3,.333,14,24,.583,.574,0,1,.000,6,4,10,8,3,0,3,4,31,27.1,-13
16,397,16,2021-01-23,DEN,@,PHO,W 120-112 (2OT),*,42:00,9,21,.429,0,0,,9,21,.429,.429,11,14,.786,7,15,22,6,1,0,6,3,29,24.1,8
17,398,17,2021-01-25,DEN,@,DAL,W 117-113,*,33:55,8,13,.615,0,2,.000,8,11,.727,.615,4,4,1.000,3,7,10,4,2,1,6,2,20,17.0,-10
18,399,18,2021-01-27,DEN,@,MIA,W 109-82,*,34:06,9,14,.643,1,5,.200,8,9,.889,.679,2,2,1.000,2,9,11,3,0,1,1,2,21,19.9,16
19,400,19,2021-01-29,DEN,@,SAS,L 109-119,*,38:43,14,24,.583,5,11,.455,9,13,.692,.688,2,4,.500,1,9,10,5,1,1,4,3,35,26.4,-9
20,401,20,2021-01-31,DEN,,UTA,W 128-117,*,37:20,17,26,.654,4,4,1.000,13,22,.591,.731,9,10,.900,3,9,12,5,2,1,3,2,47,42.4,14
21,402,21,2021-02-04,DEN,@,LAL,L 93-114,*,34:56,6,16,.375,0,0,,6,16,.375,.375,1,2,.500,3,6,9,6,1,0,3,4,13,8.3,-8
22,403,22,2021-02-06,DEN,@,SAC,L 114-119,*,41:24,20,33,.606,3,6,.500,17,27,.630,.652,7,7,1.000,1,7,8,12,1,3,1,2,50,47.4,2
23,404,23,2021-02-08,DEN,,MIL,L 112-125,*,39:06,13,26,.500,3,6,.500,10,20,.500,.558,6,6,1.000,3,9,12,6,0,0,0,3,35,29.8,-2
24,405,24,2021-02-10,DEN,,CLE,W 133-95,*,29:50,5,7,.714,0,0,,5,7,.714,.714,2,2,1.000,1,5,6,12,2,0,2,3,12,18.5,32
25,406,25,2021-02-12,DEN,,OKC,W 97-95,*,36:37,9,16,.563,2,7,.286,7,9,.778,.625,2,2,1.000,3,10,13,9,1,1,2,4,22,23.9,5
26,407,26,2021-02-14,DEN,,LAL,W 122-105,*,34:46,8,17,.471,1,5,.200,7,12,.583,.500,6,6,1.000,4,12,16,10,0,1,3,2,23,24.6,16
27,408,27,2021-02-16,DEN,@,BOS,L 99-112,*,37:33,16,23,.696,3,5,.600,13,18,.722,.761,8,8,1.000,3,3,6,5,2,1,3,3,43,38.3,2
28,409,28,2021-02-17,DEN,@,WAS,L 128-130,*,36:53,12,21,.571,3,5,.600,9,16,.563,.643,6,6,1.000,1,6,7,9,2,0,3,4,33,29.3,5
29,410,29,2021-02-19,DEN,@,CLE,W 120-103,*,32:48,5,8,.625,1,2,.500,4,6,.667,.688,5,5,1.000,2,10,12,10,4,1,3,2,16,24.7,13
30,411,30,2021-02-21,DEN,@,ATL,L 115-123,*,36:42,5,15,.333,2,5,.400,3,10,.300,.400,3,4,.750,2,8,10,6,3,0,4,5,15,11.1,-7
31,412,31,2021-02-23,DEN,,POR,W 111-106,*,37:44,17,32,.531,3,6,.500,14,26,.538,.578,4,4,1.000,3,2,5,5,1,0,0,1,41,32.2,0
32,413,32,2021-02-25,DEN,,WAS,L 110-112,*,37:42,9,18,.500,3,4,.750,6,14,.429,.583,3,3,1.000,2,9,11,7,1,2,1,3,24,24.2,-2
33,414,33,2021-02-27,DEN,@,OKC,W 126-96,*,30:07,8,10,.800,1,2,.500,7,8,.875,.850,2,2,1.000,1,10,11,13,2,0,0,3,19,28.8,34
34,415,34,2021-03-01,DEN,@,CHI,W 118-112,*,38:25,17,28,.607,0,3,.000,17,25,.680,.607,5,5,1.000,2,12,14,9,1,2,1,4,39,37.3,12
35,416,35,2021-03-02,DEN,@,MIL,W 128-97,*,36:24,15,23,.652,2,3,.667,13,20,.650,.696,5,5,1.000,4,6,10,11,2,0,2,1,37,38.8,18
36,417,36,2021-03-04,DEN,@,IND,W 113-103,*,37:00,9,18,.500,1,2,.500,8,16,.500,.528,1,2,.500,2,10,12,8,0,0,7,2,20,12.8,-3
37,418,37,2021-03-12,DEN,@,MEM,W 103-102,*,36:16,13,22,.591,1,2,.500,12,20,.600,.614,1,2,.500,2,13,15,7,2,0,1,1,28,28.2,-3
38,419,38,2021-03-13,DEN,,DAL,L 103-116,*,36:02,10,20,.500,1,5,.200,9,15,.600,.525,5,6,.833,2,7,9,11,0,0,4,0,26,22.8,-12
39,420,39,2021-03-15,DEN,,IND,W 121-106,*,34:14,11,25,.440,2,4,.500,9,21,.429,.480,8,10,.800,6,8,14,5,4,1,1,2,32,31.1,-9
40,421,40,2021-03-17,DEN,,CHO,W 129-104,*,28:37,6,7,.857,0,0,,6,7,.857,.857,0,0,,2,8,10,10,0,0,3,2,12,16.5,27
41,422,41,2021-03-19,DEN,,CHI,W 131-127 (OT),*,42:08,14,23,.609,2,4,.500,12,19,.632,.652,4,6,.667,5,10,15,9,2,1,1,4,34,35.6,5
42,423,42,2021-03-21,DEN,,NOP,L 108-113,*,34:37,13,19,.684,3,4,.750,10,15,.667,.763,0,0,,3,7,10,10,1,1,5,3,29,27.6,3
43,424,43,2021-03-23,DEN,@,ORL,W 110-99,*,36:15,11,17,.647,2,4,.500,9,13,.692,.706,4,4,1.000,4,11,15,10,2,1,3,2,28,32.5,11
44,425,44,2021-03-24,DEN,@,TOR,L 111-135,*,29:38,8,14,.571,0,2,.000,8,12,.667,.571,4,4,1.000,4,6,10,5,1,0,4,1,20,18.1,-13
45,426,45,2021-03-26,DEN,@,NOP,W 113-108,*,41:07,17,30,.567,3,5,.600,14,25,.560,.617,0,0,,2,4,6,9,2,1,1,3,37,32.2,23
46,427,46,2021-03-28,DEN,,ATL,W 126-102,*,28:13,7,12,.583,1,2,.500,6,10,.600,.625,1,2,.500,3,7,10,8,1,2,0,0,16,22.2,20
47,428,47,2021-03-30,DEN,,PHI,W 104-95,*,34:25,8,14,.571,0,1,.000,8,13,.615,.571,5,6,.833,3,7,10,5,0,0,5,1,21,16.3,8
48,429,48,2021-04-01,DEN,@,LAC,W 101-94,*,35:50,6,16,.375,2,3,.667,4,13,.308,.438,0,0,,1,6,7,7,0,1,4,3,14,8.1,13
49,430,49,2021-04-04,DEN,,ORL,W 119-109,*,37:42,5,11,.455,0,1,.000,5,10,.500,.455,7,9,.778,2,7,9,16,1,0,4,4,17,20.6,15
50,431,50,2021-04-06,DEN,,DET,W 134-119,*,26:46,13,16,.813,0,0,,13,16,.813,.813,1,2,.500,2,6,8,11,1,1,1,3,27,31.0,9
51,432,51,2021-04-07,DEN,,SAS,W 106-96,*,30:27,11,18,.611,0,2,.000,11,16,.688,.611,3,4,.750,1,8,9,10,1,0,6,0,25,21.5,5
52,433,52,2021-04-09,DEN,,SAS,W 121-119,*,38:22,9,17,.529,2,2,1.000,7,15,.467,.588,6,6,1.000,5,8,13,14,1,0,6,4,26,26.8,7
53,434,53,2021-04-11,DEN,,BOS,L 87-105,*,31:30,6,15,.400,0,2,.000,6,13,.462,.400,5,7,.714,2,8,10,11,1,1,2,3,17,18.1,9
54,435,54,2021-04-12,DEN,@,GSW,L 107-116,*,37:17,10,21,.476,1,5,.200,9,16,.563,.500,6,8,.750,4,8,12,8,1,1,4,1,27,23.6,-14
55,436,55,2021-04-14,DEN,,MIA,W 123-106,*,32:02,6,14,.429,1,2,.500,5,12,.417,.464,4,5,.800,4,6,10,11,1,2,2,3,17,20.7,7
56,437,56,2021-04-16,DEN,@,HOU,W 128-99,*,27:05,10,12,.833,1,1,1.000,9,11,.818,.875,8,9,.889,6,10,16,7,2,0,0,3,29,37.1,9
57,438,57,2021-04-19,DEN,,MEM,W 139-137 (2OT),*,45:04,20,31,.645,2,6,.333,18,25,.720,.677,5,6,.833,7,8,15,8,0,1,7,3,47,38.3,3
58,439,58,2021-04-21,DEN,@,POR,W 106-105,*,35:38,9,18,.500,1,6,.167,8,12,.667,.528,6,7,.857,4,5,9,5,0,1,4,0,25,20.1,3
59,440,59,2021-04-23,DEN,@,GSW,L 97-118,*,33:24,7,16,.438,0,3,.000,7,13,.538,.438,5,5,1.000,0,6,6,6,0,0,1,2,19,14.8,-18
60,441,60,2021-04-24,DEN,,HOU,W 129-116,*,29:01,10,14,.714,0,0,,10,14,.714,.714,4,6,.667,0,8,8,12,1,1,4,4,24,24.3,10
61,442,61,2021-04-26,DEN,,MEM,W 120-96,*,29:40,6,12,.500,2,3,.667,4,9,.444,.583,10,10,1.000,1,14,15,5,2,0,6,3,24,21.2,11
62,443,62,2021-04-28,DEN,,NOP,W 114-112,*,36:29,12,20,.600,2,4,.500,10,16,.625,.650,6,8,.750,0,7,7,8,3,3,6,1,32,28.4,7
63,444,63,2021-04-29,DEN,,TOR,W 121-111,*,28:26,8,13,.615,2,3,.667,6,10,.600,.692,1,1,1.000,4,7,11,2,1,0,1,1,19,19.0,-4
64,445,64,2021-05-01,DEN,@,LAC,W 110-104,*,33:22,9,17,.529,2,6,.333,7,11,.636,.588,10,10,1.000,2,12,14,7,0,1,0,4,30,30.7,-3
65,446,65,2021-05-03,DEN,@,LAL,L 89-93,*,35:36,12,28,.429,1,4,.250,11,24,.458,.446,7,8,.875,3,6,9,5,2,1,2,4,32,23.3,3
66,447,66,2021-05-05,DEN,,NYK,W 113-97,*,29:07,10,16,.625,0,2,.000,10,14,.714,.625,12,15,.800,3,9,12,6,2,2,4,3,32,30.8,15
67,448,67,2021-05-07,DEN,@,UTA,L 120-127,*,35:02,9,11,.818,2,2,1.000,7,9,.778,.909,4,4,1.000,2,7,9,13,0,1,5,5,24,26.2,-4
68,449,68,2021-05-08,DEN,,BRK,L 119-125,*,36:56,10,21,.476,0,5,.000,10,16,.625,.476,9,9,1.000,3,4,7,6,0,0,5,3,29,19.6,3
69,450,69,2021-05-11,DEN,@,CHO,W 117-112,*,32:57,7,16,.438,0,2,.000,7,14,.500,.438,16,17,.941,2,9,11,6,0,0,2,2,30,26.7,12
70,451,70,2021-05-13,DEN,@,MIN,W 114-103,*,32:14,14,21,.667,0,3,.000,14,18,.778,.667,3,3,1.000,6,8,14,4,1,1,2,2,31,30.2,8
71,452,71,2021-05-14,DEN,@,DET,W 104-91,*,26:28,7,11,.636,0,0,,7,11,.636,.636,6,7,.857,3,12,15,11,0,0,1,2,20,26.3,18
72,453,72,2021-05-16,DEN,@,POR,L 116-132,*,16:41,9,17,.529,0,3,.000,9,14,.643,.529,3,3,1.000,1,2,3,2,1,0,1,3,21,14.2,-13
,,,,,,,47-25,72,2488,732,1293,.566,92,237,.388,640,1056,.606,.602,342,394,.868,205,575,780,599,95,48,222,192,1898,25.4,384
