Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
13,609,13,2023-11-19,DEN,@,CLE,L 109-121,*,27:49,8,13,.615,0,0,,8,13,.615,.615,2,5,.400,1,9,10,7,1,1,3,5,18,15.9,-16
14,610,14,2023-11-20,DEN,@,DET,W 107-103,*,15:13,4,8,.500,1,4,.250,3,4,.750,.563,0,0,,0,5,5,5,0,1,1,1,9,9.3,-4
15,611,15,2023-11-22,DEN,@,ORL,L 119-124,*,36:20,12,18,.667,1,2,.500,11,16,.688,.694,5,5,1.000,5,8,13,12,3,2,1,4,30,38.3,4
16,612,16,2023-11-24,DEN,@,HOU,L 86-105,*,42:09,14,31,.452,3,8,.375,11,23,.478,.500,7,11,.636,6,13,19,8,3,0,3,3,38,32.8,-12
17,613,17,2023-11-26,DEN,,SAS,W 132-120,*,34:12,17,29,.586,0,0,,17,29,.586,.586,5,5,1.000,5,6,11,9,1,0,5,3,39,31.9,14
17,,18,2023-11-27,DEN,@,LAC,W 113-104,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,614,19,2023-11-29,DEN,,HOU,W 134-124,*,33:21,12,19,.632,1,2,.500,11,17,.647,.658,7,8,.875,6,4,10,15,1,0,0,2,32,39.2,29
19,615,20,2023-12-01,DEN,@,PHO,W 119-111,*,34:55,9,18,.500,0,3,.000,9,15,.600,.500,3,6,.500,1,4,5,16,1,2,3,4,21,21.7,6
20,616,21,2023-12-02,DEN,@,SAC,L 117-123,*,38:10,13,23,.565,1,4,.250,12,19,.632,.587,9,12,.750,2,11,13,14,2,1,0,3,36,39.9,11
21,617,22,2023-12-06,DEN,@,LAC,L 102-111,*,37:07,9,32,.281,2,7,.286,7,25,.280,.313,2,2,1.000,5,10,15,10,1,0,4,2,22,12.9,1
22,618,23,2023-12-08,DEN,,HOU,L 106-114,*,34:22,9,26,.346,1,2,.500,8,24,.333,.365,4,7,.571,7,9,16,5,0,2,3,5,23,14.7,3
23,619,24,2023-12-11,DEN,@,ATL,W 129-122,*,36:01,9,13,.692,1,1,1.000,8,12,.667,.731,6,7,.857,2,6,8,9,3,2,1,3,25,30.8,8
24,620,25,2023-12-12,DEN,@,CHI,W 114-106,*,16:24,2,5,.400,0,0,,2,5,.400,.400,0,0,,3,6,9,6,0,0,0,1,4,9.0,5
25,621,26,2023-12-14,DEN,,BRK,W 124-101,*,29:49,8,12,.667,0,2,.000,8,10,.800,.667,10,12,.833,1,13,14,10,1,0,1,2,26,30.8,21
26,622,27,2023-12-16,DEN,,OKC,L 117-118,*,37:25,8,15,.533,1,2,.500,7,13,.538,.567,7,8,.875,4,2,6,12,2,0,3,3,24,25.9,-9
27,623,28,2023-12-18,DEN,,DAL,W 130-104,*,27:50,3,8,.375,0,1,.000,3,7,.429,.375,2,2,1.000,1,8,9,7,2,0,2,2,8,10.8,16
28,624,29,2023-12-20,DEN,@,TOR,W 113-104,*,38:06,13,23,.565,3,5,.600,10,18,.556,.630,2,3,.667,5,10,15,6,0,2,2,2,31,29.0,15
29,625,30,2023-12-22,DEN,@,BRK,W 122-117,*,34:09,12,17,.706,2,2,1.000,10,15,.667,.765,5,5,1.000,2,9,11,7,3,2,0,4,31,35.7,29
30,626,31,2023-12-23,DEN,@,CHO,W 102-95,*,35:38,8,14,.571,0,2,.000,8,12,.667,.571,2,2,1.000,2,8,10,9,1,1,3,6,18,17.8,12
31,627,32,2023-12-25,DEN,,GSW,W 120-114,*,39:03,4,12,.333,0,2,.000,4,10,.400,.333,18,18,1.000,4,10,14,8,0,0,3,2,26,26.8,21
32,628,33,2023-12-28,DEN,,MEM,W 142-105,*,29:58,11,11,1.000,1,1,1.000,10,10,1.000,1.045,3,3,1.000,0,14,14,10,0,2,3,1,26,31.9,25
33,629,34,2023-12-29,DEN,,OKC,L 93-119,*,31:32,9,10,.900,1,1,1.000,8,9,.889,.950,0,0,,2,8,10,7,1,1,7,2,19,18.2,-19
34,630,35,2024-01-01,DEN,,CHO,W 111-93,*,27:30,6,7,.857,0,0,,6,7,.857,.857,1,1,1.000,0,11,11,6,1,1,3,2,13,15.9,27
35,631,36,2024-01-04,DEN,@,GSW,W 130-127,*,38:25,13,16,.813,2,2,1.000,11,14,.786,.875,6,7,.857,2,7,9,10,2,1,4,2,34,36.0,4
36,632,37,2024-01-05,DEN,,ORL,L 120-122,*,36:51,13,19,.684,0,1,.000,13,18,.722,.684,3,4,.750,0,4,4,8,3,0,2,3,29,27.1,-4
37,633,38,2024-01-07,DEN,,DET,W 131-114,*,24:37,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,7,7,16,0,5,2,4,4,15.9,16
38,634,39,2024-01-10,DEN,@,UTA,L 111-124,*,30:28,8,9,.889,1,1,1.000,7,8,.875,.944,10,12,.833,1,10,11,6,1,0,6,3,27,24.8,-21
39,635,40,2024-01-12,DEN,,NOP,W 125-113,*,32:11,11,17,.647,1,2,.500,10,15,.667,.676,4,4,1.000,3,7,10,14,0,1,2,4,27,30.6,12
40,636,41,2024-01-14,DEN,,IND,W 117-109,*,33:05,12,13,.923,0,0,,12,13,.923,.923,1,2,.500,3,9,12,9,2,1,7,3,25,25.9,10
41,637,42,2024-01-16,DEN,@,PHI,L 121-126,*,38:00,11,20,.550,0,2,.000,11,18,.611,.550,3,4,.750,11,8,19,3,1,1,4,3,25,23.7,1
42,638,43,2024-01-19,DEN,@,BOS,W 102-100,*,38:16,14,22,.636,2,4,.500,12,18,.667,.682,4,4,1.000,2,10,12,9,0,0,4,1,34,30.5,1
43,639,44,2024-01-21,DEN,@,WAS,W 113-104,*,36:05,15,20,.750,0,0,,15,20,.750,.750,12,14,.857,4,8,12,8,2,2,0,2,42,46.6,20
44,640,45,2024-01-23,DEN,@,IND,W 114-109,*,37:01,13,19,.684,3,4,.750,10,15,.667,.763,2,2,1.000,2,11,13,10,0,1,1,3,31,33.1,9
45,641,46,2024-01-25,DEN,@,NYK,L 84-122,*,27:29,13,18,.722,2,3,.667,11,15,.733,.778,3,3,1.000,4,7,11,3,0,0,7,1,31,23.2,-23
46,642,47,2024-01-27,DEN,,PHI,W 111-105,*,36:40,8,16,.500,0,1,.000,8,15,.533,.500,10,16,.625,5,11,16,7,2,0,3,3,26,25.1,2
47,643,48,2024-01-29,DEN,,MIL,W 113-107,*,39:31,10,25,.400,1,6,.167,9,19,.474,.420,4,5,.800,1,15,16,12,3,2,3,1,25,25.7,9
47,,49,2024-01-31,DEN,@,OKC,L 100-105,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,644,50,2024-02-02,DEN,,POR,W 120-108,*,38:16,11,16,.688,1,1,1.000,10,15,.667,.719,4,4,1.000,7,15,22,12,1,2,4,3,27,35.2,20
49,645,51,2024-02-04,DEN,,POR,W 112-103,*,34:14,12,20,.600,1,3,.333,11,17,.647,.625,4,5,.800,1,7,8,7,2,0,2,1,29,26.7,-5
50,646,52,2024-02-08,DEN,@,LAL,W 114-106,*,36:23,9,20,.450,2,6,.333,7,14,.500,.500,4,4,1.000,3,10,13,9,0,3,6,2,24,20.3,10
51,647,53,2024-02-09,DEN,@,SAC,L 106-135,*,29:45,9,17,.529,1,1,1.000,8,16,.500,.559,4,5,.800,2,6,8,7,3,0,1,2,23,23.6,-7
52,648,54,2024-02-12,DEN,@,MIL,L 95-112,*,31:31,13,25,.520,2,5,.400,11,20,.550,.560,1,3,.333,3,9,12,8,0,0,5,1,29,20.9,-16
53,649,55,2024-02-14,DEN,,SAC,L 98-102,*,38:58,6,17,.353,0,6,.000,6,11,.545,.353,3,4,.750,0,5,5,8,0,1,0,4,15,11.3,-4
54,650,56,2024-02-22,DEN,,WAS,W 130-110,*,31:23,10,10,1.000,0,0,,10,10,1.000,1.000,1,2,.500,2,17,19,15,1,0,3,3,21,31.4,23
55,651,57,2024-02-23,DEN,@,POR,W 127-112,*,34:46,12,17,.706,1,3,.333,11,14,.786,.735,4,5,.800,3,12,15,14,2,1,2,4,29,36.1,24
56,652,58,2024-02-25,DEN,@,GSW,W 119-103,*,36:49,13,24,.542,2,6,.333,11,18,.611,.583,4,4,1.000,2,14,16,16,4,1,2,3,32,38.7,20
57,653,59,2024-02-28,DEN,,SAC,W 117-96,*,32:19,5,9,.556,0,0,,5,9,.556,.556,4,4,1.000,1,13,14,11,3,1,2,3,14,22.5,37
58,654,60,2024-02-29,DEN,,MIA,W 103-97,*,38:00,6,15,.400,0,3,.000,6,12,.500,.400,6,6,1.000,2,9,11,7,1,2,4,4,18,15.7,12
59,655,61,2024-03-02,DEN,@,LAL,W 124-114,*,38:56,16,25,.640,1,5,.200,15,20,.750,.660,2,2,1.000,2,8,10,7,0,1,3,1,35,29.9,16
60,656,62,2024-03-05,DEN,,PHO,L 107-117 (OT),*,44:16,8,18,.444,4,7,.571,4,11,.364,.556,5,7,.714,3,13,16,5,0,0,7,2,25,16.5,-13
61,657,63,2024-03-07,DEN,,BOS,W 115-109,*,38:45,11,19,.579,0,0,,11,19,.579,.579,10,10,1.000,4,8,12,11,2,0,0,1,32,37.6,9
62,658,64,2024-03-09,DEN,,UTA,W 142-121,*,32:00,12,14,.857,0,0,,12,14,.857,.857,2,2,1.000,2,4,6,8,1,2,3,1,26,28.2,6
63,659,65,2024-03-11,DEN,,TOR,W 125-119,*,38:06,14,26,.538,1,3,.333,13,23,.565,.558,6,6,1.000,6,11,17,12,6,2,2,3,35,42.5,13
64,660,66,2024-03-13,DEN,@,MIA,W 100-88,*,37:37,5,8,.625,0,0,,5,8,.625,.625,2,3,.667,3,11,14,6,1,0,4,1,12,14.2,10
65,661,67,2024-03-15,DEN,@,SAS,W 117-106,*,30:54,13,19,.684,1,3,.333,12,16,.750,.711,4,4,1.000,1,6,7,5,0,2,3,1,31,26.9,7
66,662,68,2024-03-17,DEN,@,DAL,L 105-107,*,38:31,6,16,.375,0,2,.000,6,14,.429,.375,4,5,.800,3,8,11,7,2,0,3,1,16,14.8,10
67,663,69,2024-03-19,DEN,@,MIN,W 115-112,*,37:40,14,22,.636,3,4,.750,11,18,.611,.705,4,6,.667,1,15,16,2,0,0,3,3,35,26.8,8
68,664,70,2024-03-21,DEN,,NYK,W 113-100,*,39:14,12,23,.522,0,1,.000,12,22,.545,.522,6,7,.857,2,12,14,11,1,0,1,1,30,30.6,30
68,,71,2024-03-23,DEN,@,POR,W 114-111,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,665,72,2024-03-25,DEN,,MEM,W 128-103,*,30:51,11,18,.611,1,2,.500,10,16,.625,.639,6,7,.857,5,6,11,8,3,1,4,4,29,29.4,13
70,666,73,2024-03-27,DEN,,PHO,L 97-104,*,41:32,9,16,.563,1,5,.200,8,11,.727,.594,3,3,1.000,0,9,9,10,2,1,1,2,22,25.0,2
71,667,74,2024-03-29,DEN,,MIN,L 98-111,*,36:58,11,24,.458,0,3,.000,11,21,.524,.458,10,13,.769,1,9,10,5,2,1,4,2,32,23.2,-9
72,668,75,2024-03-31,DEN,,CLE,W 130-101,*,34:38,11,18,.611,1,2,.500,10,16,.625,.639,3,5,.600,4,14,18,16,1,0,3,2,26,32.4,37
73,669,76,2024-04-02,DEN,,SAS,W 110-105,*,37:35,18,32,.563,1,6,.167,17,26,.654,.578,5,6,.833,4,12,16,6,1,2,4,2,42,34.6,5
74,670,77,2024-04-04,DEN,@,LAC,L 100-102,*,40:06,14,24,.583,3,8,.375,11,16,.688,.646,5,6,.833,1,16,17,10,0,0,5,2,36,31.1,12
75,671,78,2024-04-06,DEN,,ATL,W 142-110,*,30:40,6,13,.462,2,3,.667,4,10,.400,.538,5,6,.833,1,13,14,11,2,0,4,1,19,21.8,19
76,672,79,2024-04-09,DEN,@,UTA,W 111-95,*,34:04,12,20,.600,2,2,1.000,10,18,.556,.650,2,2,1.000,5,8,13,7,3,1,5,2,28,27.5,23
77,673,80,2024-04-10,DEN,,MIN,W 116-107,*,38:25,16,20,.800,2,2,1.000,14,18,.778,.850,7,12,.583,2,9,11,7,3,0,2,5,41,39.4,6
78,674,81,2024-04-12,DEN,@,SAS,L 120-121,*,38:33,9,13,.692,1,2,.500,8,11,.727,.731,3,3,1.000,2,5,7,12,2,1,3,5,22,25.5,-1
79,675,82,2024-04-14,DEN,@,MEM,W 126-111,*,30:47,7,11,.636,0,0,,7,11,.636,.636,1,2,.500,4,11,15,5,4,0,4,1,15,18.9,19
,,,,,,,55-24,79,2737,822,1411,.583,83,231,.359,739,1180,.626,.612,358,438,.817,223,753,976,708,108,68,237,194,2085,26.7,684
