Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
20,92,20,2021-11-27,MIN,@,PHI,W 121-120 (2OT),*,47:40,8,21,.381,1,8,.125,7,13,.538,.405,2,2,1.000,0,6,6,7,3,1,4,1,19,13.5,8
21,93,21,2021-11-29,MIN,,IND,W 100-98,*,39:22,7,19,.368,2,7,.286,5,12,.417,.421,5,6,.833,1,8,9,5,3,0,0,3,21,18.5,-2
22,94,22,2021-12-01,MIN,@,WAS,L 107-115,*,38:25,7,17,.412,4,9,.444,3,8,.375,.529,7,8,.875,0,3,3,3,1,1,3,0,25,17.2,-5
23,95,23,2021-12-03,MIN,@,BRK,L 105-110,*,36:50,7,16,.438,1,7,.143,6,9,.667,.469,4,4,1.000,0,2,2,4,3,0,8,1,19,8.6,-12
24,96,24,2021-12-06,MIN,,ATL,L 110-121,*,40:03,6,19,.316,2,6,.333,4,13,.308,.368,6,6,1.000,0,1,1,7,2,3,4,1,20,14.0,-13
25,97,25,2021-12-08,MIN,,UTA,L 104-136,*,33:45,7,16,.438,4,8,.500,3,8,.375,.563,0,2,.000,0,2,2,5,1,0,1,3,18,11.7,-18
26,98,26,2021-12-10,MIN,,CLE,L 106-123,*,32:33,6,17,.353,1,8,.125,5,9,.556,.382,0,0,,1,3,4,2,2,1,3,1,13,5.8,-32
27,99,27,2021-12-12,MIN,@,POR,W 116-111,*,29:07,7,13,.538,2,7,.286,5,6,.833,.615,8,9,.889,0,4,4,3,1,0,2,4,24,18.0,5
28,100,28,2021-12-15,MIN,@,DEN,W 124-107,*,33:34,14,21,.667,10,14,.714,4,7,.571,.905,0,0,,0,5,5,1,1,1,2,2,38,30.0,18
28,,29,2021-12-17,MIN,,LAL,W 110-92,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,,30,2021-12-19,MIN,,DAL,W 111-105,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,,31,2021-12-21,MIN,@,DAL,L 102-114,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,,32,2021-12-23,MIN,@,UTA,L 116-128,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,,33,2021-12-27,MIN,,BOS,W 108-103,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,,34,2021-12-28,MIN,,NYK,L 88-96,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
29,101,35,2021-12-31,MIN,@,UTA,L 108-120,*,31:31,9,21,.429,4,10,.400,5,11,.455,.524,4,5,.800,0,3,3,2,0,0,2,6,26,12.4,-1
30,102,36,2022-01-02,MIN,@,LAL,L 103-108,*,37:38,7,19,.368,0,6,.000,7,13,.538,.368,4,6,.667,2,5,7,4,1,1,8,3,18,4.9,0
31,103,37,2022-01-03,MIN,@,LAC,W 122-104,*,32:53,11,17,.647,5,10,.500,6,7,.857,.794,1,1,1.000,0,2,2,4,1,1,4,1,28,21.2,23
32,104,38,2022-01-05,MIN,,OKC,W 98-90,*,32:25,8,17,.471,4,10,.400,4,7,.571,.588,2,3,.667,2,3,5,2,5,0,2,3,22,18.4,20
33,105,39,2022-01-07,MIN,@,OKC,W 135-105,*,29:22,9,16,.563,6,9,.667,3,7,.429,.750,0,0,,0,6,6,7,1,1,0,1,24,24.4,31
34,106,40,2022-01-09,MIN,@,HOU,W 141-123,*,34:08,7,17,.412,2,8,.250,5,9,.556,.471,3,3,1.000,0,3,3,6,2,2,2,3,19,15.2,22
35,107,41,2022-01-11,MIN,@,NOP,L 125-128,*,36:57,10,21,.476,6,12,.500,4,9,.444,.619,2,2,1.000,2,2,4,5,1,0,3,3,28,19.6,-2
36,108,42,2022-01-13,MIN,@,MEM,L 108-116,*,38:04,9,20,.450,5,11,.455,4,9,.444,.575,7,7,1.000,0,2,2,4,1,0,3,2,30,20.2,-2
37,109,43,2022-01-16,MIN,,GSW,W 119-99,*,27:54,3,8,.375,2,4,.500,1,4,.250,.500,1,1,1.000,0,1,1,2,1,1,2,0,9,6.0,2
38,110,44,2022-01-18,MIN,@,NYK,W 112-110,*,39:20,8,17,.471,2,9,.222,6,8,.750,.529,3,4,.750,0,3,3,3,2,0,4,3,21,11.7,8
39,111,45,2022-01-19,MIN,@,ATL,L 122-134,*,23:49,7,16,.438,4,10,.400,3,6,.500,.563,2,2,1.000,2,3,5,0,0,0,0,2,20,13.1,-1
40,112,46,2022-01-23,MIN,,BRK,W 136-125,*,30:52,8,17,.471,4,8,.500,4,9,.444,.588,5,6,.833,0,1,1,4,2,0,1,2,25,19.2,6
41,113,47,2022-01-25,MIN,@,POR,W 109-107,*,38:44,14,27,.519,5,13,.385,9,14,.643,.611,7,11,.636,1,8,9,0,3,3,1,4,40,30.7,14
42,114,48,2022-01-27,MIN,@,GSW,L 115-124,*,37:20,8,18,.444,2,11,.182,6,7,.857,.500,9,9,1.000,2,4,6,6,1,2,3,2,27,23.0,-11
43,115,49,2022-01-28,MIN,@,PHO,L 124-134,*,37:26,9,20,.450,4,11,.364,5,9,.556,.550,5,6,.833,0,5,5,10,4,1,1,3,27,27.2,6
44,116,50,2022-01-30,MIN,,UTA,W 126-106,*,35:35,6,16,.375,2,9,.222,4,7,.571,.438,1,1,1.000,0,3,3,4,1,0,5,0,15,5.9,15
45,117,51,2022-02-01,MIN,,DEN,W 130-115,*,25:37,2,8,.250,1,6,.167,1,2,.500,.313,0,0,,0,0,0,2,0,1,0,1,5,1.9,3
46,118,52,2022-02-03,MIN,@,DET,W 128-117,*,34:11,9,21,.429,2,9,.222,7,12,.583,.476,5,5,1.000,0,3,3,1,1,0,2,3,25,13.3,0
47,119,53,2022-02-06,MIN,,DET,W 118-105,*,34:59,4,12,.333,2,6,.333,2,6,.333,.417,7,9,.778,0,2,2,5,2,0,0,3,17,14.3,-1
48,120,54,2022-02-08,MIN,@,SAC,W 134-114,*,25:37,2,12,.167,0,3,.000,2,9,.222,.167,1,2,.500,1,2,3,3,1,0,2,2,5,-1.4,6
49,121,55,2022-02-09,MIN,@,SAC,L 119-132,*,37:54,10,25,.400,3,9,.333,7,16,.438,.460,3,4,.750,0,1,1,1,0,1,2,4,26,10.2,3
50,122,56,2022-02-11,MIN,@,CHI,L 122-134,*,37:05,12,22,.545,3,9,.333,9,13,.692,.614,4,6,.667,0,6,6,8,0,1,4,2,31,22.9,-3
51,123,57,2022-02-13,MIN,@,IND,W 129-120,*,38:35,13,25,.520,7,13,.538,6,12,.500,.660,4,7,.571,0,5,5,4,4,1,3,1,37,29.1,13
52,124,58,2022-02-15,MIN,,CHO,W 126-120 (OT),*,17:50,3,10,.300,1,6,.167,2,4,.500,.350,2,5,.400,2,2,4,1,1,1,0,1,9,6.0,8
53,125,59,2022-02-16,MIN,,TOR,L 91-103,*,31:49,0,8,.000,0,5,.000,0,3,.000,.000,6,10,.600,0,3,3,1,0,0,1,3,6,-1.8,-8
54,126,60,2022-02-24,MIN,,MEM,W 119-114,*,31:39,1,11,.091,0,6,.000,1,5,.200,.091,3,6,.500,1,3,4,7,0,2,3,0,5,1.4,5
55,127,61,2022-02-25,MIN,,PHI,L 102-133,*,37:46,5,13,.385,1,6,.167,4,7,.571,.423,4,6,.667,1,2,3,5,1,1,2,3,15,10.4,-21
56,128,62,2022-02-28,MIN,@,CLE,W 127-122,*,32:22,7,13,.538,1,5,.200,6,8,.750,.577,2,2,1.000,2,2,4,4,4,0,4,5,17,13.5,7
56,,63,2022-03-01,MIN,,GSW,W 129-114,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
56,,64,2022-03-04,MIN,@,OKC,W 138-101,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,,65,2022-03-05,MIN,,POR,W 135-121,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,,66,2022-03-07,MIN,,POR,W 124-81,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,129,67,2022-03-09,MIN,,OKC,W 132-102,*,25:29,7,15,.467,2,8,.250,5,7,.714,.533,0,0,,0,1,1,3,2,1,4,2,16,8.6,7
58,130,68,2022-03-11,MIN,@,ORL,L 110-118,*,34:26,9,19,.474,4,11,.364,5,8,.625,.579,3,3,1.000,0,3,3,5,1,0,0,3,25,19.5,-3
59,131,69,2022-03-12,MIN,@,MIA,W 113-104,*,36:22,4,10,.400,3,8,.375,1,2,.500,.550,4,4,1.000,0,8,8,5,3,1,1,1,15,17.8,5
60,132,70,2022-03-14,MIN,@,SAS,W 149-139,*,30:21,2,7,.286,1,2,.500,1,5,.200,.357,0,0,,2,1,3,3,1,1,2,2,5,3.6,4
61,133,71,2022-03-16,MIN,,LAL,W 124-104,*,32:02,8,21,.381,6,11,.545,2,10,.200,.524,5,6,.833,2,4,6,4,2,1,3,3,27,19.0,19
62,134,72,2022-03-19,MIN,,MIL,W 138-119,*,33:03,9,16,.563,5,10,.500,4,6,.667,.719,2,2,1.000,0,5,5,4,3,0,1,1,25,23.3,17
63,135,73,2022-03-21,MIN,@,DAL,L 108-110,*,38:05,5,13,.385,3,5,.600,2,8,.250,.500,6,7,.857,0,6,6,3,0,0,1,1,19,14.0,0
64,136,74,2022-03-23,MIN,,PHO,L 116-125,*,34:49,7,17,.412,3,8,.375,4,9,.444,.500,2,2,1.000,1,3,4,4,1,0,4,3,19,10.1,-9
65,137,75,2022-03-25,MIN,,DAL,W 116-95,*,32:17,6,14,.429,0,4,.000,6,10,.600,.429,0,1,.000,0,6,6,4,1,0,2,3,12,6.6,24
66,138,76,2022-03-27,MIN,@,BOS,L 112-134,*,37:11,9,16,.563,5,9,.556,4,7,.571,.719,1,1,1.000,0,5,5,6,1,0,5,2,24,17.3,-14
67,139,77,2022-03-30,MIN,@,TOR,L 102-125,*,31:37,10,18,.556,4,7,.571,6,11,.545,.667,0,0,,1,7,8,4,1,1,3,4,24,18.1,-19
68,140,78,2022-04-01,MIN,@,DEN,W 136-130,*,40:01,6,15,.400,3,7,.429,3,8,.375,.500,3,4,.750,2,6,8,7,1,0,2,2,18,15.8,-1
69,141,79,2022-04-03,MIN,@,HOU,W 139-132,*,35:21,12,21,.571,4,12,.333,8,9,.889,.667,5,5,1.000,0,4,4,5,2,1,2,2,33,27.7,2
70,142,80,2022-04-05,MIN,,WAS,L 114-132,*,31:58,8,17,.471,1,6,.167,7,11,.636,.500,1,1,1.000,1,5,6,4,0,0,2,2,18,11.5,-17
71,143,81,2022-04-07,MIN,,SAS,W 127-121,*,39:12,16,28,.571,6,14,.429,10,14,.714,.679,11,14,.786,2,4,6,8,1,0,2,2,49,41.0,18
72,144,82,2022-04-10,MIN,,CHI,L 120-124,*,18:24,3,8,.375,0,4,.000,3,4,.750,.375,2,2,1.000,0,0,0,1,1,0,1,1,8,3.9,-12
,,,,,,,39-33,72,2466,549,1245,.441,215,602,.357,334,643,.519,.527,220,280,.786,62,281,343,275,105,46,190,164,1533,14.7,188
