Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
46,46,46,2021-03-27,MIN,,HOU,L 107-129,*,34:07,11,22,.500,3,9,.333,8,13,.615,.568,2,3,.667,1,3,4,2,1,0,1,1,27,18.2,-5
47,47,47,2021-03-29,MIN,@,BRK,L 107-112,*,35:01,9,22,.409,0,7,.000,9,15,.600,.409,5,7,.714,3,7,10,0,3,1,4,5,23,12.3,5
48,48,48,2021-03-31,MIN,,NYK,W 102-101,*,35:32,9,16,.563,2,7,.286,7,9,.778,.625,4,5,.800,1,1,2,3,3,4,3,3,24,20.7,14
49,49,49,2021-04-02,MIN,@,MEM,L 108-120,*,30:59,9,14,.643,2,3,.667,7,11,.636,.714,2,2,1.000,1,2,3,6,1,2,3,1,22,20.3,-5
50,50,50,2021-04-03,MIN,@,PHI,L 113-122,*,41:18,10,23,.435,3,7,.429,7,16,.438,.500,4,4,1.000,1,0,1,1,1,0,4,1,27,12.9,-9
51,51,51,2021-04-05,MIN,,SAC,W 116-106,*,37:33,5,15,.333,3,10,.300,2,5,.400,.433,6,7,.857,1,7,8,5,2,0,7,1,19,11.0,15
52,52,52,2021-04-07,MIN,@,IND,L 137-141,*,33:52,11,21,.524,2,5,.400,9,16,.563,.571,3,5,.600,3,2,5,3,1,0,2,1,27,19.3,5
53,53,53,2021-04-09,MIN,@,BOS,L 136-145 (OT),*,40:26,7,12,.583,2,6,.333,5,6,.833,.667,8,8,1.000,1,4,5,5,1,0,3,3,24,20.6,-1
54,54,54,2021-04-11,MIN,,CHI,W 121-117,*,35:49,5,14,.357,2,5,.400,3,9,.333,.429,3,3,1.000,0,5,5,2,3,0,2,0,15,11.1,4
55,55,55,2021-04-13,MIN,,BRK,L 97-127,*,33:12,8,22,.364,2,11,.182,6,11,.545,.409,9,12,.750,1,7,8,2,1,1,1,2,27,17.7,-39
56,56,56,2021-04-14,MIN,,MIL,L 105-130,*,30:54,8,21,.381,5,11,.455,3,10,.300,.500,3,5,.600,0,0,0,3,3,0,2,0,24,14.8,-21
57,57,57,2021-04-16,MIN,,MIA,W 119-111,*,30:20,5,13,.385,2,6,.333,3,7,.429,.462,0,0,,0,4,4,5,1,0,1,0,12,9.6,19
58,58,58,2021-04-18,MIN,@,LAC,L 105-124,*,28:40,6,16,.375,5,11,.455,1,5,.200,.531,6,7,.857,0,6,6,3,0,0,1,4,23,15.1,-17
59,59,59,2021-04-20,MIN,@,SAC,W 134-120,*,37:54,11,21,.524,5,12,.417,6,9,.667,.643,1,1,1.000,0,4,4,3,3,1,3,2,28,20.9,4
60,60,60,2021-04-21,MIN,@,SAC,L 125-128,*,27:57,4,10,.400,2,7,.286,2,3,.667,.500,6,8,.750,0,1,1,2,0,0,2,1,16,9.1,-3
61,61,61,2021-04-24,MIN,@,UTA,W 101-96,*,36:09,9,19,.474,4,10,.400,5,9,.556,.579,1,3,.333,1,8,9,4,5,0,2,1,23,21.0,5
62,62,62,2021-04-26,MIN,,UTA,W 105-104,*,37:44,5,17,.294,1,10,.100,4,7,.571,.324,3,3,1.000,1,8,9,4,1,0,3,2,14,7.2,1
63,63,63,2021-04-27,MIN,@,HOU,W 114-107,*,33:04,9,22,.409,1,8,.125,8,14,.571,.432,0,3,.000,2,7,9,2,3,2,3,1,19,11.9,2
64,64,64,2021-04-29,MIN,,GSW,W 126-114,*,34:30,10,19,.526,3,6,.500,7,13,.538,.605,2,3,.667,0,5,5,3,0,1,2,4,25,16.0,5
65,65,65,2021-05-01,MIN,,NOP,L 136-140 (OT),*,38:12,9,21,.429,2,7,.286,7,14,.500,.476,9,11,.818,2,7,9,6,0,1,6,3,29,18.3,-8
66,66,66,2021-05-05,MIN,,MEM,L 135-139,*,38:14,17,22,.773,8,9,.889,9,13,.692,.955,0,1,.000,1,5,6,7,1,1,3,4,42,37.2,11
67,67,67,2021-05-07,MIN,@,MIA,L 112-121,*,41:21,10,19,.526,2,9,.222,8,10,.800,.579,3,3,1.000,2,4,6,3,0,1,5,4,25,14.5,-1
68,68,68,2021-05-09,MIN,@,ORL,W 128-96,*,28:58,7,11,.636,2,6,.333,5,5,1.000,.727,0,1,.000,1,9,10,5,0,1,1,2,16,16.5,25
69,69,69,2021-05-11,MIN,@,DET,W 119-100,*,34:05,7,16,.438,2,6,.333,5,10,.500,.500,6,9,.667,1,1,2,2,2,0,4,3,22,11.6,30
70,70,70,2021-05-13,MIN,,DEN,L 103-114,*,39:29,8,16,.500,4,9,.444,4,7,.571,.625,9,12,.750,1,6,7,5,0,2,1,3,29,25.0,-6
71,71,71,2021-05-15,MIN,,BOS,L 108-124,*,33:50,8,18,.444,1,9,.111,7,9,.778,.472,6,6,1.000,0,4,4,6,3,0,2,1,23,19.6,-12
72,72,72,2021-05-16,MIN,,DAL,W 136-121,*,38:13,10,21,.476,5,9,.556,5,12,.417,.595,5,5,1.000,0,0,0,4,0,2,1,1,30,22.1,9
,,,,,,,23-49,55,2311,505,1211,.417,171,520,.329,334,691,.483,.488,211,272,.776,59,277,336,211,82,36,160,129,1392,12.4,-228
