Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
26,26,7,2019-05-03,BOS,,MIL,L 116-123,*,36:59,7,14,.500,0,5,.000,7,9,.778,.500,6,6,1.000,2,9,11,3,3,0,1,3,20,20.0,-15
27,27,8,2019-05-06,BOS,,MIL,L 101-113,*,35:07,6,14,.429,1,5,.200,5,9,.556,.464,4,5,.800,1,9,10,4,0,2,2,1,17,14.4,2
28,28,9,2019-05-08,BOS,@,MIL,L 91-116,*,26:43,3,10,.300,1,3,.333,2,7,.286,.350,7,9,.778,1,5,6,2,0,1,3,3,14,7.5,-20
29,29,1,2020-08-17,BOS,,PHI,W 109-101,*,41:27,10,21,.476,2,5,.400,8,16,.500,.524,10,11,.909,3,10,13,1,0,3,1,2,32,27.0,19
30,30,2,2020-08-19,BOS,,PHI,W 128-101,*,30:54,12,20,.600,8,12,.667,4,8,.500,.800,1,2,.500,1,4,5,5,0,0,0,2,33,28.0,29
31,31,3,2020-08-21,BOS,@,PHI,W 102-94,*,32:08,6,19,.316,2,9,.222,4,10,.400,.368,1,2,.500,1,5,6,0,1,4,1,4,15,7.1,9
32,32,4,2020-08-23,BOS,@,PHI,W 110-106,*,40:27,10,18,.556,2,5,.400,8,13,.615,.611,6,10,.600,3,12,15,4,1,2,1,1,28,27.3,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,33,5,2020-08-30,BOS,@,TOR,W 112-94,*,37:05,9,18,.500,2,5,.400,7,13,.538,.556,1,1,1.000,0,9,9,2,1,0,4,0,21,13.1,11
34,34,6,2020-09-01,BOS,@,TOR,W 102-99,*,42:06,8,17,.471,4,7,.571,4,10,.400,.588,14,14,1.000,0,8,8,6,1,0,4,1,34,28.5,5
35,35,7,2020-09-03,BOS,,TOR,L 103-104,*,39:24,5,18,.278,1,4,.250,4,14,.286,.306,4,6,.667,2,7,9,6,1,0,1,1,15,10.9,-3
36,36,8,2020-09-05,BOS,,TOR,L 93-100,*,42:34,10,18,.556,1,6,.167,9,12,.750,.583,3,5,.600,1,9,10,3,0,0,5,2,24,14.3,0
37,37,9,2020-09-07,BOS,@,TOR,W 111-89,*,36:17,5,15,.333,1,5,.200,4,10,.400,.367,7,8,.875,3,7,10,4,1,1,2,4,18,14.2,12
38,38,10,2020-09-09,BOS,,TOR,L 122-125 (2OT),*,51:13,9,21,.429,4,8,.500,5,13,.385,.524,7,10,.700,3,11,14,9,2,2,6,3,29,24.6,-5
39,39,11,2020-09-11,BOS,@,TOR,W 92-87,*,44:00,9,23,.391,4,8,.500,5,15,.333,.478,7,10,.700,0,12,12,7,1,1,3,2,29,21.7,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,12,2020-09-15,BOS,,MIA,L 114-117 (OT),*,43:07,10,24,.417,4,12,.333,6,12,.500,.500,6,6,1.000,1,13,14,5,3,2,3,4,30,25.1,3
41,41,13,2020-09-17,BOS,,MIA,L 101-106,*,41:46,6,12,.500,0,2,.000,6,10,.600,.500,9,11,.818,0,5,5,4,1,1,5,4,21,13.6,-11
42,42,14,2020-09-19,BOS,@,MIA,W 117-106,*,41:00,9,20,.450,2,7,.286,7,13,.538,.500,5,5,1.000,1,13,14,8,0,0,2,3,25,21.6,23
43,43,15,2020-09-23,BOS,@,MIA,L 109-112,*,39:27,10,22,.455,4,11,.364,6,11,.545,.545,4,4,1.000,0,9,9,4,1,3,6,4,28,17.6,-6
44,44,16,2020-09-25,BOS,,MIA,W 121-108,*,43:29,8,22,.364,3,10,.300,5,12,.417,.432,12,14,.857,2,8,10,6,1,0,2,3,31,23.8,10
45,45,17,2020-09-27,BOS,@,MIA,L 113-125,*,43:54,9,26,.346,3,10,.300,6,16,.375,.404,3,4,.750,1,6,7,11,2,1,2,1,24,19.5,-10
46,46,1,2021-05-22,BOS,@,BRK,L 93-104,*,41:29,6,20,.300,1,4,.250,5,16,.313,.325,9,11,.818,0,3,3,5,1,1,4,5,22,9.7,-8
47,47,2,2021-05-25,BOS,@,BRK,L 108-130,*,21:01,3,12,.250,1,3,.333,2,9,.222,.292,2,2,1.000,1,3,4,1,2,2,3,2,9,3.7,-28
48,48,3,2021-05-28,BOS,,BRK,W 125-119,*,40:31,16,30,.533,5,11,.455,11,19,.579,.617,13,15,.867,0,6,6,7,2,1,1,3,50,41.8,1
49,49,4,2021-05-30,BOS,,BRK,L 126-141,*,40:25,10,22,.455,3,7,.429,7,15,.467,.523,17,17,1.000,1,6,7,5,1,2,2,3,40,33.8,-9
50,50,5,2021-06-01,BOS,@,BRK,L 109-123,*,41:21,12,27,.444,4,11,.364,8,16,.500,.519,4,4,1.000,1,8,9,5,0,2,3,2,32,22.1,-14
51,51,1,2022-04-17,BOS,,BRK,W 115-114,*,44:54,9,18,.500,3,7,.429,6,11,.545,.583,10,12,.833,1,3,4,8,1,2,5,4,31,24.2,2
52,52,2,2022-04-20,BOS,,BRK,W 114-107,*,41:04,5,16,.313,2,5,.400,3,11,.273,.375,7,8,.875,1,5,6,10,0,1,3,4,19,14.7,11
53,53,3,2022-04-23,BOS,@,BRK,W 109-103,*,44:37,13,29,.448,4,13,.308,9,16,.563,.517,9,10,.900,2,3,5,6,6,0,6,4,39,28.4,4
54,54,4,2022-04-25,BOS,@,BRK,W 116-112,*,36:22,9,16,.563,4,6,.667,5,10,.500,.688,7,8,.875,0,3,3,5,0,0,6,6,29,17.0,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,5,2022-05-01,BOS,,MIL,L 89-101,*,39:45,6,18,.333,4,9,.444,2,9,.222,.444,5,8,.625,2,4,6,6,2,0,3,4,21,13.8,-8
56,56,6,2022-05-03,BOS,,MIL,W 109-86,*,42:34,10,20,.500,5,10,.500,5,10,.500,.625,4,5,.800,1,2,3,8,3,1,4,3,29,24.0,21
57,57,7,2022-05-07,BOS,@,MIL,L 101-103,*,41:20,4,19,.211,0,6,.000,4,13,.308,.211,2,3,.667,0,1,1,3,1,4,3,1,10,0.7,-5
58,58,8,2022-05-09,BOS,@,MIL,W 116-108,*,41:48,11,24,.458,3,10,.300,8,14,.571,.521,5,6,.833,2,11,13,5,0,0,2,3,30,22.2,9
59,59,9,2022-05-11,BOS,,MIL,L 107-110,*,41:39,12,29,.414,2,11,.182,10,18,.556,.448,8,9,.889,1,5,6,4,1,1,1,3,34,22.6,-4
60,60,10,2022-05-13,BOS,@,MIL,W 108-95,*,42:43,17,32,.531,7,15,.467,10,17,.588,.641,5,7,.714,0,9,9,4,0,1,4,2,46,31.0,21
61,61,11,2022-05-15,BOS,,MIL,W 109-81,*,36:30,7,14,.500,5,9,.556,2,5,.400,.679,4,5,.800,1,5,6,8,0,1,7,4,23,15.5,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,62,12,2022-05-17,BOS,@,MIA,L 107-118,*,44:01,10,21,.476,2,9,.222,8,12,.667,.524,7,9,.778,1,7,8,6,4,1,7,1,29,21.8,-8
63,63,13,2022-05-19,BOS,@,MIA,W 127-102,*,31:32,8,13,.615,4,6,.667,4,7,.571,.769,7,7,1.000,0,5,5,5,1,0,3,2,27,23.3,13
64,64,14,2022-05-21,BOS,,MIA,L 103-109,*,40:44,3,14,.214,1,7,.143,2,7,.286,.250,3,4,.750,1,5,6,4,0,0,6,3,10,-1.2,-7
65,65,15,2022-05-23,BOS,,MIA,W 102-82,*,33:51,8,16,.500,1,7,.143,7,9,.778,.531,14,16,.875,1,7,8,5,0,2,3,2,31,26.1,37
66,66,16,2022-05-25,BOS,@,MIA,W 93-80,*,44:25,7,20,.350,2,8,.250,5,12,.417,.400,6,8,.750,2,10,12,9,0,0,5,3,22,14.5,17
67,67,17,2022-05-27,BOS,,MIA,L 103-111,*,45:12,9,12,.750,4,7,.571,5,5,1.000,.917,8,8,1.000,1,8,9,4,2,1,7,4,30,25.2,-6
68,68,18,2022-05-29,BOS,@,MIA,W 100-96,*,45:34,9,21,.429,4,7,.571,5,14,.357,.524,4,5,.800,2,8,10,6,1,2,2,4,26,21.3,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,69,19,2022-06-02,BOS,@,GSW,W 120-108,*,41:35,3,17,.176,1,5,.200,2,12,.167,.206,5,7,.714,0,5,5,13,1,0,2,2,12,9.3,16
70,70,20,2022-06-05,BOS,@,GSW,L 88-107,*,34:18,8,19,.421,6,9,.667,2,10,.200,.579,6,8,.750,1,5,6,3,1,0,4,2,28,17.6,-36
71,71,21,2022-06-08,BOS,,GSW,W 116-100,*,41:18,9,23,.391,3,9,.333,6,14,.429,.457,5,6,.833,1,5,6,9,1,0,2,2,26,19.8,13
72,72,22,2022-06-10,BOS,,GSW,L 97-107,*,42:40,8,23,.348,4,8,.500,4,15,.267,.435,3,5,.600,3,8,11,6,1,3,6,3,23,13.9,1
73,73,23,2022-06-13,BOS,@,GSW,L 94-104,*,44:25,10,20,.500,5,9,.556,5,11,.455,.625,2,6,.333,0,10,10,4,0,0,4,3,27,16.0,-13
74,74,24,2022-06-16,BOS,,GSW,L 90-103,*,40:13,6,18,.333,1,4,.250,5,14,.357,.361,0,0,,0,3,3,7,3,1,5,3,13,6.1,-2
75,75,1,2023-04-15,BOS,,ATL,W 112-99,*,39:58,10,23,.435,3,7,.429,7,16,.438,.500,2,2,1.000,0,11,11,2,0,0,2,2,25,14.8,16
76,76,2,2023-04-18,BOS,,ATL,W 119-106,*,39:31,12,22,.545,5,9,.556,7,13,.538,.659,0,0,,0,10,10,6,1,1,4,1,29,22.9,7
77,77,3,2023-04-21,BOS,@,ATL,L 122-130,*,40:12,9,22,.409,4,11,.364,5,11,.455,.500,7,9,.778,2,8,10,5,2,0,4,1,29,21.3,-4
78,78,4,2023-04-23,BOS,@,ATL,W 129-121,*,38:47,8,20,.400,4,13,.308,4,7,.571,.500,11,12,.917,0,7,7,4,0,3,3,2,31,23.0,13
79,79,5,2023-04-25,BOS,,ATL,L 117-119,*,38:12,8,21,.381,1,10,.100,7,11,.636,.405,2,2,1.000,1,7,8,8,0,1,2,2,19,13.8,-9
80,80,6,2023-04-27,BOS,@,ATL,W 128-120,*,39:52,11,20,.550,4,10,.400,7,10,.700,.650,4,4,1.000,2,12,14,7,1,2,0,1,30,32.3,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,81,7,2023-05-01,BOS,,PHI,L 115-119,*,43:45,14,25,.560,4,5,.800,10,20,.500,.640,7,8,.875,2,9,11,5,1,1,1,2,39,34.2,-6
82,82,8,2023-05-03,BOS,,PHI,W 121-87,*,19:20,1,7,.143,0,3,.000,1,4,.250,.143,5,5,1.000,0,7,7,3,0,1,2,4,7,3.8,24
83,83,9,2023-05-05,BOS,@,PHI,W 114-102,*,42:37,10,20,.500,3,11,.273,7,9,.778,.575,4,5,.800,2,8,10,5,2,1,4,3,27,21.4,13
84,84,10,2023-05-07,BOS,@,PHI,L 115-116 (OT),*,47:14,9,20,.450,1,6,.167,8,14,.571,.475,5,7,.714,4,14,18,6,1,4,2,3,24,24.6,2
85,85,11,2023-05-09,BOS,,PHI,L 103-115,*,39:34,11,27,.407,3,11,.273,8,16,.500,.463,11,13,.846,3,7,10,5,2,0,2,2,36,27.6,-26
86,86,12,2023-05-11,BOS,@,PHI,W 95-86,*,42:58,5,21,.238,4,11,.364,1,10,.100,.333,5,5,1.000,1,8,9,6,2,2,4,1,19,12.6,2
87,87,13,2023-05-14,BOS,,PHI,W 112-88,*,41:40,17,28,.607,6,10,.600,11,18,.611,.714,11,14,.786,0,13,13,5,2,0,0,1,51,46.0,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,88,14,2023-05-17,BOS,,MIA,L 116-123,*,41:03,9,17,.529,1,3,.333,8,14,.571,.559,11,11,1.000,0,7,7,1,0,1,4,4,30,19.6,-10
89,89,15,2023-05-19,BOS,,MIA,L 105-111,*,42:24,10,20,.500,3,10,.300,7,10,.700,.575,11,12,.917,1,12,13,8,0,0,5,4,34,26.9,5
90,90,16,2023-05-21,BOS,@,MIA,L 102-128,*,33:27,6,18,.333,1,7,.143,5,11,.455,.361,1,1,1.000,2,8,10,2,2,0,3,2,14,7.2,-23
91,91,17,2023-05-23,BOS,@,MIA,W 116-99,*,42:06,14,22,.636,4,9,.444,10,13,.769,.727,1,2,.500,1,10,11,7,1,2,5,3,33,27.6,21
92,92,18,2023-05-25,BOS,,MIA,W 110-97,*,40:52,8,16,.500,1,6,.167,7,10,.700,.531,4,6,.667,0,8,8,11,2,0,4,2,21,19.5,19
93,93,19,2023-05-27,BOS,@,MIA,W 104-103,*,43:56,8,22,.364,0,8,.000,8,14,.571,.364,15,15,1.000,3,9,12,5,1,2,3,2,31,25.7,3
94,94,20,2023-05-29,BOS,,MIA,L 84-103,*,41:36,5,13,.385,1,4,.250,4,9,.444,.423,3,4,.750,2,9,11,4,1,0,2,2,14,11.6,-12
95,95,1,2024-04-21,BOS,,MIA,W 114-94,*,41:08,7,18,.389,1,8,.125,6,10,.600,.417,8,8,1.000,1,9,10,10,2,0,3,4,23,21.0,3
96,96,2,2024-04-24,BOS,,MIA,L 101-111,*,41:12,10,20,.500,2,6,.333,8,14,.571,.550,6,8,.750,0,8,8,3,0,1,3,3,28,18.2,6
97,97,3,2024-04-27,BOS,@,MIA,W 104-84,*,38:48,6,16,.375,2,7,.286,4,9,.444,.438,8,12,.667,0,11,11,6,0,1,0,3,22,18.6,22
98,98,4,2024-04-29,BOS,@,MIA,W 102-88,*,37:05,5,14,.357,2,6,.333,3,8,.375,.429,8,8,1.000,0,11,11,5,0,0,1,3,20,16.8,12
99,99,5,2024-05-01,BOS,,MIA,W 118-84,*,32:06,4,9,.444,2,4,.500,2,5,.400,.556,6,9,.667,0,12,12,3,0,1,2,2,16,13.7,35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100,6,2024-05-07,BOS,,CLE,W 120-95,*,34:40,7,19,.368,0,5,.000,7,14,.500,.368,4,4,1.000,2,9,11,5,0,3,1,3,18,15.0,18
101,101,7,2024-05-09,BOS,,CLE,L 94-118,*,37:32,7,17,.412,2,5,.400,5,12,.417,.471,9,11,.818,0,7,7,6,1,0,1,3,25,20.2,-22
102,102,8,2024-05-11,BOS,@,CLE,W 106-93,*,41:58,11,25,.440,2,8,.250,9,17,.529,.480,9,9,1.000,1,12,13,6,1,1,5,2,33,24.3,8
103,103,9,2024-05-13,BOS,@,CLE,W 109-102,*,43:52,11,25,.440,2,8,.250,9,17,.529,.480,9,9,1.000,2,9,11,5,2,1,4,2,33,25.4,6
104,104,10,2024-05-15,BOS,,CLE,W 113-98,*,43:21,9,16,.563,3,7,.429,6,9,.667,.656,4,4,1.000,0,10,10,9,4,0,1,3,25,28.5,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,105,11,2024-05-21,BOS,,IND,W 133-128 (OT),*,45:32,12,26,.462,2,8,.250,10,18,.556,.500,10,12,.833,2,10,12,4,3,0,4,4,36,26.4,20
106,106,12,2024-05-23,BOS,,IND,W 126-110,*,42:20,9,20,.450,1,7,.143,8,13,.615,.475,4,4,1.000,1,5,6,5,0,0,4,3,23,13.1,0
107,107,13,2024-05-25,BOS,@,IND,W 114-111,*,43:57,12,23,.522,5,10,.500,7,13,.538,.630,7,11,.636,1,9,10,8,1,2,0,3,36,33.3,9
108,108,14,2024-05-27,BOS,@,IND,W 105-102,*,43:46,11,26,.423,3,11,.273,8,15,.533,.481,1,1,1.000,3,10,13,8,1,0,5,5,26,16.9,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,109,15,2024-06-06,BOS,,DAL,W 107-89,*,42:09,6,16,.375,3,7,.429,3,9,.333,.469,1,2,.500,2,9,11,5,0,1,6,1,16,8.7,19
110,110,16,2024-06-09,BOS,,DAL,W 105-98,*,45:09,6,22,.273,1,7,.143,5,15,.333,.295,5,6,.833,1,8,9,12,1,0,3,2,18,13.3,6
111,111,17,2024-06-12,BOS,@,DAL,W 106-99,*,41:50,11,26,.423,4,13,.308,7,13,.538,.500,5,5,1.000,0,6,6,5,1,0,2,2,31,20.7,-4
112,112,18,2024-06-14,BOS,@,DAL,L 84-122,*,27:04,4,10,.400,1,4,.250,3,6,.500,.450,6,6,1.000,0,5,5,3,1,2,3,4,15,11.0,-33
113,113,19,2024-06-17,BOS,,DAL,W 106-88,*,44:57,11,24,.458,1,7,.143,10,17,.588,.479,8,8,1.000,1,7,8,11,2,0,2,2,31,28.3,18
114,114,1,2025-04-20,BOS,,ORL,W 103-86,*,40:10,8,22,.364,1,8,.125,7,14,.500,.386,0,4,.000,2,12,14,4,1,1,0,4,17,11.1,23
115,115,3,2025-04-25,BOS,@,ORL,L 93-95,*,39:21,10,22,.455,4,10,.400,6,12,.500,.545,12,12,1.000,2,7,9,4,1,1,7,1,36,25.2,2
116,116,4,2025-04-27,BOS,@,ORL,W 107-98,*,42:11,10,25,.400,3,10,.300,7,15,.467,.460,14,14,1.000,3,11,14,3,3,0,2,3,37,30.8,6
117,117,5,2025-04-29,BOS,,ORL,W 120-89,*,34:24,10,16,.625,4,5,.800,6,11,.545,.750,11,11,1.000,0,8,8,10,1,0,2,2,35,35.4,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118,6,2025-05-05,BOS,,NYK,L 105-108 (OT),*,44:14,7,23,.304,4,15,.267,3,8,.375,.391,5,7,.714,0,16,16,6,2,1,5,2,23,14.8,-5
119,119,7,2025-05-07,BOS,,NYK,L 90-91,*,41:59,5,19,.263,1,5,.200,4,14,.286,.289,2,2,1.000,1,13,14,5,3,1,3,2,13,9.7,3
120,120,8,2025-05-10,BOS,@,NYK,W 115-93,*,39:43,8,20,.400,5,9,.556,3,11,.273,.525,1,1,1.000,1,8,9,7,2,0,3,4,22,16.6,23
121,121,9,2025-05-12,BOS,@,NYK,L 113-121,*,39:37,16,28,.571,7,16,.438,9,12,.750,.696,3,3,1.000,0,8,8,4,4,2,4,3,42,34.2,-9
122,122,1,2026-04-19,BOS,,PHI,W 123-91,*,32:25,9,17,.529,1,7,.143,8,10,.800,.559,6,6,1.000,0,11,11,7,2,0,1,1,25,25.5,20
123,123,2,2026-04-21,BOS,,PHI,L 97-111,*,38:59,8,19,.421,2,8,.250,6,11,.545,.474,1,2,.500,3,11,14,9,1,0,3,5,19,16.2,1
124,124,3,2026-04-24,BOS,@,PHI,W 108-100,*,42:24,9,17,.529,5,9,.556,4,8,.500,.676,2,3,.667,0,5,5,7,1,0,1,1,25,22.3,2
125,125,4,2026-04-26,BOS,@,PHI,W 128-96,*,34:53,8,16,.500,5,10,.500,3,6,.500,.656,9,9,1.000,0,7,7,11,0,0,5,3,30,25.6,25
126,126,5,2026-04-28,BOS,,PHI,L 97-113,*,40:36,8,19,.421,4,12,.333,4,7,.571,.526,4,7,.571,3,13,16,4,3,0,4,0,24,20.5,-9
127,127,6,2026-04-30,BOS,@,PHI,L 93-106,*,28:48,6,13,.462,2,6,.333,4,7,.571,.538,3,5,.600,0,11,11,3,0,0,3,1,17,11.5,-11
,,,,,,,75-52,127,4943,1031,2342,.440,311,892,.349,720,1450,.497,.507,703,838,.839,124,929,1053,633,150,106,369,329,3076,18.3,520
