Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
10,,11,2021-01-15,BOS,,ORL,W 124-97,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,12,2021-01-17,BOS,,NYK,L 75-105,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,13,2021-01-20,BOS,@,PHI,L 109-117,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,14,2021-01-22,BOS,@,PHI,L 110-122,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,15,2021-01-24,BOS,,CLE,W 141-103,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,236,16,2021-01-25,BOS,@,CHI,W 119-103,*,31:18,10,21,.476,3,6,.500,7,15,.467,.548,1,2,.500,0,4,4,5,0,1,2,2,24,15.5,15
12,237,17,2021-01-27,BOS,@,SAS,L 106-110,*,34:05,11,25,.440,0,3,.000,11,22,.500,.440,3,4,.750,3,4,7,2,4,0,3,1,25,16.8,11
13,238,18,2021-01-30,BOS,,LAL,L 95-96,*,39:47,12,18,.667,2,3,.667,10,15,.667,.722,4,6,.667,0,9,9,3,2,0,4,1,30,23.8,0
14,239,19,2021-02-02,BOS,@,GSW,W 111-107,*,38:25,9,19,.474,4,10,.400,5,9,.556,.579,5,6,.833,0,9,9,3,0,0,4,2,27,16.9,13
15,240,20,2021-02-03,BOS,@,SAC,L 111-116,*,38:54,11,26,.423,2,10,.200,9,16,.563,.462,3,3,1.000,1,8,9,10,2,0,4,2,27,20.5,6
16,241,21,2021-02-05,BOS,@,LAC,W 119-115,*,40:22,12,27,.444,5,10,.500,7,17,.412,.537,5,6,.833,1,6,7,2,4,0,2,2,34,24.6,8
17,242,22,2021-02-07,BOS,@,PHO,L 91-100,*,35:04,8,22,.364,3,7,.429,5,15,.333,.432,4,4,1.000,0,4,4,7,1,0,0,0,23,17.9,-12
18,243,23,2021-02-09,BOS,@,UTA,L 108-122,*,37:54,7,20,.350,1,4,.250,6,16,.375,.375,8,8,1.000,1,3,4,4,0,0,0,1,23,15.8,-21
19,244,24,2021-02-11,BOS,,TOR,W 120-106,*,36:01,5,13,.385,1,3,.333,4,10,.400,.423,6,6,1.000,0,6,6,9,2,0,2,3,17,16.8,23
20,245,25,2021-02-12,BOS,,DET,L 102-108,*,40:35,9,22,.409,3,7,.429,6,15,.400,.477,12,13,.923,0,11,11,7,0,0,2,3,33,25.8,9
21,246,26,2021-02-14,BOS,@,WAS,L 91-104,*,23:21,3,14,.214,0,2,.000,3,12,.250,.214,0,1,.000,2,6,8,4,1,0,2,4,6,0.4,-20
22,247,27,2021-02-16,BOS,,DEN,W 112-99,*,32:45,6,18,.333,1,8,.125,5,10,.500,.361,8,8,1.000,1,5,6,8,1,0,4,3,21,14.4,8
23,248,28,2021-02-17,BOS,,ATL,L 114-122,*,34:53,11,21,.524,3,9,.333,8,12,.667,.595,10,11,.909,0,6,6,6,2,0,3,1,35,28.9,-5
24,249,29,2021-02-19,BOS,,ATL,W 121-109,*,37:18,10,21,.476,3,8,.375,7,13,.538,.548,2,2,1.000,1,7,8,6,1,3,6,2,25,17.6,-1
25,250,30,2021-02-21,BOS,@,NOP,L 115-120 (OT),*,41:00,10,24,.417,3,7,.429,7,17,.412,.479,9,13,.692,1,8,9,2,2,0,1,4,32,21.5,3
26,251,31,2021-02-23,BOS,@,DAL,L 107-110,*,35:36,10,23,.435,3,10,.300,7,13,.538,.500,5,6,.833,0,6,6,4,1,2,4,2,28,17.7,-6
27,252,32,2021-02-24,BOS,@,ATL,L 112-127,*,31:49,4,20,.200,1,8,.125,3,12,.250,.225,4,4,1.000,1,0,1,1,2,0,1,1,13,2.6,-15
28,253,33,2021-02-26,BOS,,IND,W 118-112,*,38:29,4,18,.222,1,4,.250,3,14,.214,.250,0,0,,1,8,9,4,0,1,1,0,9,3.6,-7
29,254,34,2021-02-28,BOS,,WAS,W 111-110,*,38:41,12,22,.545,3,10,.300,9,12,.750,.614,4,4,1.000,0,8,8,3,3,0,4,4,31,22.3,13
30,255,35,2021-03-02,BOS,,LAC,W 117-112,*,39:42,5,16,.313,1,5,.200,4,11,.364,.344,3,3,1.000,0,5,5,5,2,0,3,1,14,8.4,-3
31,256,36,2021-03-04,BOS,,TOR,W 132-125,*,37:20,9,15,.600,3,6,.500,6,9,.667,.700,6,10,.600,1,11,12,5,2,0,3,3,27,23.8,20
32,257,37,2021-03-11,BOS,@,BRK,L 109-121,*,35:31,13,22,.591,3,7,.429,10,15,.667,.659,2,2,1.000,0,5,5,3,1,0,2,1,31,23.0,1
33,258,38,2021-03-14,BOS,@,HOU,W 134-107,*,28:22,9,17,.529,3,5,.600,6,12,.500,.618,2,2,1.000,1,5,6,6,1,0,2,3,23,18.9,17
34,259,39,2021-03-16,BOS,,UTA,L 109-117,*,36:55,12,24,.500,4,7,.571,8,17,.471,.583,1,2,.500,3,3,6,3,3,0,3,3,29,20.5,13
35,260,40,2021-03-17,BOS,@,CLE,L 110-117,*,37:08,11,24,.458,3,13,.231,8,11,.727,.521,4,5,.800,0,5,5,3,2,1,1,3,29,20.3,-8
36,261,41,2021-03-19,BOS,,SAC,L 96-107,*,36:27,6,16,.375,2,5,.400,4,11,.364,.438,1,2,.500,3,4,7,3,0,0,4,2,15,6.4,-11
37,262,42,2021-03-21,BOS,,ORL,W 112-96,*,28:41,7,13,.538,5,8,.625,2,5,.400,.731,4,4,1.000,1,3,4,4,0,0,2,0,23,19.1,7
37,,43,2021-03-22,BOS,@,MEM,L 126-132 (OT),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,263,44,2021-03-24,BOS,@,MIL,L 119-121,*,37:52,7,19,.368,1,6,.167,6,13,.462,.395,3,3,1.000,1,7,8,5,1,2,2,1,18,13.8,5
39,264,45,2021-03-26,BOS,@,MIL,W 122-114,*,32:38,13,18,.722,4,7,.571,9,11,.818,.833,4,4,1.000,0,6,6,7,1,1,2,3,34,31.8,9
40,265,46,2021-03-27,BOS,@,OKC,W 111-94,*,38:03,11,27,.407,4,12,.333,7,15,.467,.481,1,1,1.000,0,5,5,3,1,0,1,1,27,15.7,8
41,266,47,2021-03-29,BOS,,NOP,L 109-115,*,40:07,12,25,.480,5,9,.556,7,16,.438,.580,5,6,.833,3,6,9,5,2,0,1,2,34,28.5,-1
42,267,48,2021-03-31,BOS,,DAL,L 108-113,*,38:04,10,24,.417,1,8,.125,9,16,.563,.438,4,4,1.000,2,7,9,3,3,0,3,2,25,17.0,-19
43,268,49,2021-04-02,BOS,,HOU,W 118-102,*,31:42,9,17,.529,5,11,.455,4,6,.667,.676,3,3,1.000,0,9,9,0,0,1,4,1,26,16.7,19
44,269,50,2021-04-04,BOS,,CHO,W 116-86,*,27:58,8,15,.533,3,9,.333,5,6,.833,.633,3,4,.750,0,8,8,4,0,0,0,2,22,18.7,16
45,270,51,2021-04-06,BOS,,PHI,L 96-106,*,35:08,7,17,.412,3,10,.300,4,7,.571,.500,3,3,1.000,0,4,4,4,1,0,3,1,20,12.5,-12
46,271,52,2021-04-07,BOS,,NYK,W 101-99,*,41:38,10,21,.476,3,9,.333,7,12,.583,.548,2,2,1.000,0,10,10,5,1,0,8,0,25,13.8,6
47,272,53,2021-04-09,BOS,,MIN,W 145-136 (OT),*,41:00,16,25,.640,6,10,.600,10,15,.667,.760,15,16,.938,1,9,10,4,0,1,5,3,53,42.2,5
48,273,54,2021-04-11,BOS,@,DEN,W 105-87,*,33:25,9,23,.391,2,7,.286,7,16,.438,.435,8,8,1.000,1,9,10,2,1,0,2,2,28,18.5,3
49,274,55,2021-04-13,BOS,@,POR,W 116-115,*,38:02,10,17,.588,4,7,.571,6,10,.600,.706,8,10,.800,1,8,9,5,1,1,3,2,32,27.8,-1
50,275,56,2021-04-15,BOS,@,LAL,W 121-113,*,27:47,6,14,.429,2,5,.400,4,9,.444,.500,0,0,,0,5,5,5,0,0,0,0,14,11.6,14
51,276,57,2021-04-17,BOS,,GSW,W 119-114,*,39:50,16,25,.640,5,9,.556,11,16,.688,.740,7,8,.875,0,10,10,3,2,0,2,2,44,36.8,12
52,277,58,2021-04-19,BOS,,CHI,L 96-102,*,37:00,3,17,.176,1,4,.250,2,13,.154,.206,7,8,.875,0,13,13,10,0,0,4,1,14,9.4,-3
53,278,59,2021-04-22,BOS,,PHO,W 99-86,*,33:58,3,17,.176,1,8,.125,2,9,.222,.206,8,8,1.000,0,11,11,6,1,0,5,0,15,7.8,13
54,279,60,2021-04-23,BOS,@,BRK,L 104-109,*,39:23,14,27,.519,6,12,.500,8,15,.533,.630,4,7,.571,2,8,10,4,0,0,5,3,38,23.9,1
55,280,61,2021-04-25,BOS,@,CHO,L 104-125,*,32:15,6,16,.375,1,5,.200,5,11,.455,.406,6,7,.857,4,7,11,2,1,0,5,3,19,10.9,-28
55,,62,2021-04-27,BOS,,OKC,L 115-119,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,281,63,2021-04-28,BOS,,CHO,W 120-111,*,40:41,12,23,.522,4,10,.400,8,13,.615,.609,7,8,.875,1,7,8,8,1,0,3,3,35,28.5,7
57,282,64,2021-04-30,BOS,,SAS,W 143-140 (OT),*,45:20,20,37,.541,5,7,.714,15,30,.500,.608,15,17,.882,2,6,8,5,0,1,0,2,60,47.9,6
58,283,65,2021-05-02,BOS,,POR,L 119-129,*,36:54,11,19,.579,4,5,.800,7,14,.500,.684,7,7,1.000,0,2,2,5,0,1,6,2,33,22.1,-15
59,284,66,2021-05-05,BOS,@,ORL,W 132-96,*,30:52,10,22,.455,4,12,.333,6,10,.600,.545,3,3,1.000,1,6,7,3,2,2,0,2,27,22.8,28
60,285,67,2021-05-07,BOS,@,CHI,L 99-121,*,38:01,3,15,.200,0,7,.000,3,8,.375,.200,3,4,.750,2,4,6,3,2,0,3,0,9,3.0,-22
61,286,68,2021-05-09,BOS,,MIA,L 124-130,*,38:22,11,16,.688,2,6,.333,9,10,.900,.750,5,6,.833,0,5,5,6,1,2,3,3,29,25.7,-14
62,287,69,2021-05-11,BOS,,MIA,L 121-129,*,39:01,12,21,.571,5,8,.625,7,13,.538,.690,4,6,.667,0,8,8,6,1,1,4,5,33,24.6,4
63,288,70,2021-05-12,BOS,@,CLE,L 94-102,*,35:03,11,26,.423,1,6,.167,10,20,.500,.442,6,8,.750,1,7,8,1,2,2,2,3,29,18.1,-5
64,289,71,2021-05-15,BOS,@,MIN,W 124-108,*,26:44,8,21,.381,4,11,.364,4,10,.400,.476,6,6,1.000,2,9,11,2,1,0,2,1,26,18.6,21
64,,72,2021-05-16,BOS,@,NYK,L 92-96,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
,,,,,,,34-30,64,2290,605,1318,.459,187,485,.386,418,833,.502,.530,295,340,.868,50,422,472,276,75,31,171,122,1692,19.1,161

